59,select #
2016-12-06 00:03:00,1
2016-12-06 00:12:00,1
2016-12-06 00:14:00,1
2016-12-06 00:16:00,1
2016-12-06 00:21:00,1
2016-12-06 00:22:00,1
2016-12-06 00:29:00,1
2016-12-06 00:33:00,1
2016-12-06 00:34:00,1
2016-12-06 00:35:00,1
2016-12-06 00:42:00,1
2016-12-06 00:45:00,1
2016-12-06 00:46:00,1
2016-12-06 00:47:00,1
2016-12-06 00:50:00,1
2016-12-06 00:52:00,1
2016-12-06 01:01:00,1
2016-12-06 01:07:00,1
2016-12-06 01:17:00,1
2016-12-06 01:20:00,1
2016-12-06 01:30:00,1
2016-12-06 01:32:00,1
2016-12-06 01:36:00,1
2016-12-06 01:42:00,1
2016-12-06 01:45:00,1
2016-12-06 01:48:00,1
2016-12-06 01:51:00,1
2016-12-06 01:55:00,1
2016-12-06 01:57:00,1
2016-12-06 02:16:00,1
2016-12-06 02:18:00,1
2016-12-06 02:21:00,1
2016-12-06 02:39:00,1
2016-12-06 02:42:00,1
2016-12-06 02:44:00,1
2016-12-06 02:47:00,1
2016-12-06 02:49:00,1
2016-12-06 02:52:00,1
2016-12-06 03:08:00,1
2016-12-06 03:09:00,1
2016-12-06 03:10:00,1
2016-12-06 03:13:00,1
2016-12-06 03:15:00,1
2016-12-06 03:18:00,1
2016-12-06 03:20:00,1
2016-12-06 03:53:00,1
2016-12-06 04:23:00,1
2016-12-06 04:24:00,1
2016-12-06 04:26:00,1
2016-12-06 04:29:00,1
2016-12-06 04:30:00,1
2016-12-06 04:33:00,1
2016-12-06 04:34:00,1
2016-12-06 04:35:00,1
2016-12-06 04:36:00,1
2016-12-06 04:38:00,1
2016-12-06 04:45:00,1
2016-12-06 04:48:00,1
2016-12-06 04:50:00,1
