75,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-02 00:00:00,1
2017-01-02 00:12:00,1
2017-01-02 00:14:00,1
2017-01-02 00:15:00,1
2017-01-02 00:19:00,1
2017-01-02 00:21:00,1
2017-01-02 00:23:00,1
2017-01-02 00:45:00,1
2017-01-02 00:47:00,1
2017-01-02 00:51:00,1
2017-01-02 01:01:00,1
2017-01-02 01:05:00,1
2017-01-02 01:12:00,1
2017-01-02 01:17:00,1
2017-01-02 01:34:00,1
2017-01-02 01:37:00,1
2017-01-02 01:42:00,1
2017-01-02 01:45:00,1
2017-01-02 01:49:00,1
2017-01-02 01:50:00,1
2017-01-02 01:56:00,1
2017-01-02 01:59:00,1
2017-01-02 02:01:00,1
2017-01-02 02:09:00,1
2017-01-02 02:13:00,1
2017-01-02 02:15:00,1
2017-01-02 02:20:00,1
2017-01-02 02:25:00,1
2017-01-02 02:27:00,1
2017-01-02 02:50:00,1
2017-01-02 02:52:00,1
2017-01-02 02:55:00,1
2017-01-02 03:07:00,1
2017-01-02 03:10:00,1
2017-01-02 03:18:00,1
2017-01-02 03:20:00,1
2017-01-02 03:21:00,1
2017-01-02 03:23:00,1
2017-01-02 03:26:00,1
2017-01-02 03:33:00,1
2017-01-02 03:39:00,1
2017-01-02 03:42:00,1
2017-01-02 03:46:00,1
2017-01-02 03:51:00,1
2017-01-02 03:53:00,1
2017-01-02 04:01:00,1
2017-01-02 04:03:00,1
2017-01-02 04:12:00,1
2017-01-02 04:17:00,1
2017-01-02 04:19:00,1
2017-01-02 04:21:00,1
2017-01-02 04:25:00,1
2017-01-02 04:28:00,1
2017-01-02 04:31:00,1
2017-01-02 04:32:00,1
2017-01-02 04:39:00,1
2017-01-02 04:42:00,1
2017-01-02 04:44:00,1
2017-01-02 04:47:00,1
2017-01-02 04:52:00,1
2017-01-02 04:58:00,1
2017-01-02 05:02:00,1
2017-01-02 05:10:00,1
2017-01-02 05:11:00,1
2017-01-02 05:13:00,1
2017-01-02 05:18:00,1
2017-01-02 05:22:00,1
2017-01-02 05:30:00,1
2017-01-02 05:31:00,1
2017-01-02 05:35:00,1
2017-01-02 05:36:00,1
2017-01-02 05:39:00,1
2017-01-02 05:48:00,1
2017-01-02 05:50:00,1
2017-01-02 05:55:00,1
