45,select #
2017-01-12 00:00:00,1
2017-01-12 00:01:00,1
2017-01-12 00:06:00,1
2017-01-12 00:14:00,1
2017-01-12 00:24:00,1
2017-01-12 00:26:00,1
2017-01-12 00:40:00,1
2017-01-12 00:41:00,1
2017-01-12 00:47:00,1
2017-01-12 00:48:00,1
2017-01-12 01:02:00,1
2017-01-12 01:04:00,1
2017-01-12 01:11:00,1
2017-01-12 01:54:00,1
2017-01-12 01:57:00,1
2017-01-12 02:00:00,1
2017-01-12 02:03:00,1
2017-01-12 02:13:00,1
2017-01-12 02:41:00,1
2017-01-12 02:48:00,1
2017-01-12 02:57:00,1
2017-01-12 03:05:00,1
2017-01-12 03:24:00,1
2017-01-12 03:25:00,1
2017-01-12 03:26:00,1
2017-01-12 03:29:00,1
2017-01-12 03:35:00,1
2017-01-12 03:38:00,1
2017-01-12 03:41:00,1
2017-01-12 03:44:00,1
2017-01-12 03:50:00,1
2017-01-12 04:06:00,1
2017-01-12 04:08:00,1
2017-01-12 04:11:00,1
2017-01-12 04:25:00,1
2017-01-12 04:39:00,1
2017-01-12 04:43:00,1
2017-01-12 04:46:00,1
2017-01-12 04:47:00,1
2017-01-12 05:05:00,1
2017-01-12 05:14:00,1
2017-01-12 05:15:00,1
2017-01-12 05:20:00,1
2017-01-12 05:26:00,1
2017-01-12 05:27:00,1
