53,select #
2016-12-20 00:00:00,1
2016-12-20 00:06:00,1
2016-12-20 00:11:00,1
2016-12-20 00:22:00,1
2016-12-20 00:27:00,1
2016-12-20 00:35:00,1
2016-12-20 00:43:00,1
2016-12-20 00:52:00,1
2016-12-20 01:20:00,1
2016-12-20 01:21:00,1
2016-12-20 01:25:00,1
2016-12-20 01:26:00,1
2016-12-20 01:33:00,1
2016-12-20 01:48:00,1
2016-12-20 01:52:00,1
2016-12-20 01:57:00,1
2016-12-20 01:59:00,1
2016-12-20 02:00:00,1
2016-12-20 02:41:00,1
2016-12-20 02:44:00,1
2016-12-20 02:46:00,1
2016-12-20 02:49:00,1
2016-12-20 02:51:00,1
2016-12-20 02:55:00,1
2016-12-20 02:57:00,1
2016-12-20 02:59:00,1
2016-12-20 03:12:00,1
2016-12-20 03:15:00,1
2016-12-20 03:17:00,1
2016-12-20 03:20:00,1
2016-12-20 03:27:00,1
2016-12-20 03:28:00,1
2016-12-20 03:29:00,1
2016-12-20 03:31:00,1
2016-12-20 03:32:00,1
2016-12-20 03:33:00,1
2016-12-20 03:34:00,1
2016-12-20 03:36:00,1
2016-12-20 03:37:00,1
2016-12-20 03:38:00,1
2016-12-20 03:39:00,1
2016-12-20 03:40:00,1
2016-12-20 04:44:00,1
2016-12-20 04:47:00,1
2016-12-20 04:51:00,1
2016-12-20 04:52:00,1
2016-12-20 04:54:00,1
2016-12-20 05:01:00,1
2016-12-20 05:09:00,1
2016-12-20 05:11:00,1
2016-12-20 05:12:00,1
2016-12-20 05:21:00,1
2016-12-20 05:23:00,1
