117,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-19 00:02:00,1
2016-12-19 00:03:00,1
2016-12-19 00:05:00,1
2016-12-19 00:06:00,1
2016-12-19 00:07:00,1
2016-12-19 00:13:00,1
2016-12-19 00:15:00,1
2016-12-19 00:19:00,1
2016-12-19 00:20:00,1
2016-12-19 00:21:00,1
2016-12-19 00:23:00,1
2016-12-19 00:24:00,1
2016-12-19 00:25:00,1
2016-12-19 00:29:00,1
2016-12-19 00:30:00,1
2016-12-19 00:32:00,1
2016-12-19 00:34:00,1
2016-12-19 00:36:00,1
2016-12-19 00:58:00,1
2016-12-19 01:02:00,1
2016-12-19 01:03:00,1
2016-12-19 01:04:00,1
2016-12-19 01:06:00,1
2016-12-19 01:07:00,1
2016-12-19 01:08:00,1
2016-12-19 01:09:00,1
2016-12-19 01:13:00,1
2016-12-19 01:14:00,1
2016-12-19 01:15:00,1
2016-12-19 01:22:00,1
2016-12-19 01:25:00,1
2016-12-19 01:26:00,1
2016-12-19 01:28:00,1
2016-12-19 01:29:00,1
2016-12-19 01:30:00,1
2016-12-19 01:31:00,1
2016-12-19 01:34:00,1
2016-12-19 01:38:00,1
2016-12-19 01:39:00,1
2016-12-19 01:42:00,1
2016-12-19 01:45:00,1
2016-12-19 01:47:00,1
2016-12-19 01:49:00,1
2016-12-19 01:50:00,1
2016-12-19 01:51:00,1
2016-12-19 01:58:00,1
2016-12-19 02:12:00,1
2016-12-19 02:13:00,1
2016-12-19 02:14:00,1
2016-12-19 02:15:00,1
2016-12-19 02:17:00,1
2016-12-19 02:18:00,1
2016-12-19 02:19:00,1
2016-12-19 02:20:00,1
2016-12-19 02:22:00,1
2016-12-19 02:23:00,1
2016-12-19 02:24:00,1
2016-12-19 02:25:00,1
2016-12-19 02:41:00,1
2016-12-19 02:43:00,1
2016-12-19 02:44:00,1
2016-12-19 02:45:00,1
2016-12-19 02:46:00,1
2016-12-19 02:48:00,1
2016-12-19 02:49:00,1
2016-12-19 02:50:00,1
2016-12-19 02:51:00,1
2016-12-19 02:53:00,1
2016-12-19 02:55:00,1
2016-12-19 02:57:00,1
2016-12-19 02:58:00,1
2016-12-19 03:11:00,1
2016-12-19 03:12:00,1
2016-12-19 03:14:00,1
2016-12-19 03:15:00,1
2016-12-19 03:16:00,1
2016-12-19 03:17:00,1
2016-12-19 03:19:00,1
2016-12-19 03:20:00,1
2016-12-19 03:21:00,1
2016-12-19 03:22:00,1
2016-12-19 03:25:00,1
2016-12-19 03:58:00,1
2016-12-19 04:01:00,1
2016-12-19 04:03:00,1
2016-12-19 04:05:00,1
2016-12-19 04:08:00,1
2016-12-19 04:09:00,1
2016-12-19 04:11:00,1
2016-12-19 04:12:00,1
2016-12-19 04:13:00,1
2016-12-19 04:16:00,1
2016-12-19 04:18:00,1
2016-12-19 04:21:00,1
2016-12-19 04:24:00,1
2016-12-19 04:28:00,1
2016-12-19 04:33:00,1
2016-12-19 04:35:00,1
2016-12-19 04:40:00,1
2016-12-19 04:43:00,1
2016-12-19 04:45:00,1
2016-12-19 04:47:00,1
2016-12-19 04:48:00,1
2016-12-19 04:50:00,1
2016-12-19 04:53:00,1
2016-12-19 04:54:00,1
2016-12-19 04:56:00,1
2016-12-19 04:57:00,1
2016-12-19 05:01:00,1
2016-12-19 05:02:00,1
2016-12-19 05:05:00,1
2016-12-19 05:07:00,1
2016-12-19 05:18:00,2
2016-12-19 05:19:00,1
2016-12-19 05:28:00,1
2016-12-19 05:29:00,1
