48,select #
2016-12-19 00:00:00,1
2016-12-19 00:01:00,1
2016-12-19 00:09:00,1
2016-12-19 00:10:00,1
2016-12-19 00:17:00,1
2016-12-19 00:26:00,1
2016-12-19 00:31:00,1
2016-12-19 00:39:00,1
2016-12-19 00:43:00,1
2016-12-19 00:45:00,1
2016-12-19 01:11:00,1
2016-12-19 01:17:00,1
2016-12-19 01:18:00,1
2016-12-19 01:33:00,1
2016-12-19 01:37:00,1
2016-12-19 01:40:00,1
2016-12-19 01:41:00,1
2016-12-19 01:55:00,1
2016-12-19 01:57:00,1
2016-12-19 02:00:00,1
2016-12-19 02:02:00,1
2016-12-19 02:04:00,1
2016-12-19 02:05:00,1
2016-12-19 02:06:00,1
2016-12-19 02:07:00,1
2016-12-19 02:10:00,1
2016-12-19 02:11:00,1
2016-12-19 02:26:00,1
2016-12-19 02:54:00,1
2016-12-19 03:24:00,1
2016-12-19 03:42:00,1
2016-12-19 03:44:00,1
2016-12-19 03:45:00,1
2016-12-19 03:46:00,1
2016-12-19 03:47:00,1
2016-12-19 03:49:00,1
2016-12-19 03:51:00,1
2016-12-19 03:55:00,1
2016-12-19 03:57:00,1
2016-12-19 03:59:00,1
2016-12-19 04:02:00,1
2016-12-19 04:04:00,1
2016-12-19 04:41:00,1
2016-12-19 05:03:00,1
2016-12-19 05:11:00,1
2016-12-19 05:13:00,1
2016-12-19 05:14:00,1
2016-12-19 05:21:00,1
