112,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-26 00:01:00,1
2016-12-26 00:09:00,1
2016-12-26 00:22:00,1
2016-12-26 00:24:00,1
2016-12-26 00:30:00,1
2016-12-26 00:40:00,1
2016-12-26 00:43:00,1
2016-12-26 00:45:00,1
2016-12-26 00:51:00,1
2016-12-26 00:58:00,1
2016-12-26 01:06:00,1
2016-12-26 01:10:00,1
2016-12-26 01:17:00,1
2016-12-26 01:22:00,1
2016-12-26 01:23:00,1
2016-12-26 01:26:00,2
2016-12-26 01:29:00,1
2016-12-26 01:33:00,1
2016-12-26 01:34:00,1
2016-12-26 01:36:00,1
2016-12-26 01:41:00,1
2016-12-26 01:49:00,1
2016-12-26 01:52:00,1
2016-12-26 01:54:00,1
2016-12-26 02:00:00,1
2016-12-26 02:01:00,1
2016-12-26 02:06:00,1
2016-12-26 02:10:00,1
2016-12-26 02:11:00,1
2016-12-26 02:23:00,1
2016-12-26 02:24:00,1
2016-12-26 02:26:00,1
2016-12-26 02:27:00,1
2016-12-26 02:30:00,1
2016-12-26 02:32:00,1
2016-12-26 02:35:00,1
2016-12-26 02:37:00,1
2016-12-26 02:41:00,2
2016-12-26 02:46:00,1
2016-12-26 02:49:00,1
2016-12-26 02:51:00,1
2016-12-26 02:54:00,1
2016-12-26 02:55:00,1
2016-12-26 02:56:00,1
2016-12-26 02:58:00,1
2016-12-26 03:00:00,1
2016-12-26 03:02:00,1
2016-12-26 03:03:00,1
2016-12-26 03:07:00,1
2016-12-26 03:08:00,1
2016-12-26 03:09:00,1
2016-12-26 03:10:00,1
2016-12-26 03:17:00,1
2016-12-26 03:29:00,1
2016-12-26 03:30:00,1
2016-12-26 03:31:00,1
2016-12-26 03:33:00,1
2016-12-26 03:34:00,1
2016-12-26 03:35:00,1
2016-12-26 03:37:00,1
2016-12-26 03:38:00,1
2016-12-26 03:39:00,1
2016-12-26 03:40:00,1
2016-12-26 03:43:00,1
2016-12-26 03:45:00,1
2016-12-26 03:46:00,1
2016-12-26 03:59:00,1
2016-12-26 04:00:00,1
2016-12-26 04:01:00,1
2016-12-26 04:03:00,1
2016-12-26 04:04:00,1
2016-12-26 04:05:00,1
2016-12-26 04:06:00,1
2016-12-26 04:09:00,1
2016-12-26 04:27:00,1
2016-12-26 04:29:00,1
2016-12-26 04:30:00,1
2016-12-26 04:31:00,1
2016-12-26 04:32:00,1
2016-12-26 04:34:00,1
2016-12-26 04:35:00,1
2016-12-26 04:36:00,1
2016-12-26 04:37:00,1
2016-12-26 04:38:00,1
2016-12-26 04:40:00,1
2016-12-26 04:41:00,1
2016-12-26 04:43:00,1
2016-12-26 04:45:00,1
2016-12-26 04:47:00,1
2016-12-26 04:48:00,1
2016-12-26 04:56:00,1
2016-12-26 04:57:00,1
2016-12-26 05:02:00,1
2016-12-26 05:03:00,1
2016-12-26 05:07:00,1
2016-12-26 05:08:00,1
2016-12-26 05:10:00,1
2016-12-26 05:12:00,1
2016-12-26 05:13:00,1
2016-12-26 05:19:00,1
2016-12-26 05:20:00,1
2016-12-26 05:22:00,1
2016-12-26 05:24:00,1
2016-12-26 05:37:00,1
2016-12-26 05:38:00,1
2016-12-26 05:40:00,1
2016-12-26 05:41:00,1
2016-12-26 05:44:00,1
2016-12-26 05:52:00,1
2016-12-26 05:54:00,1
