41,select #
2016-12-13 00:08:00,1
2016-12-13 00:19:00,1
2016-12-13 00:21:00,1
2016-12-13 00:23:00,1
2016-12-13 00:29:00,1
2016-12-13 00:30:00,1
2016-12-13 00:53:00,1
2016-12-13 01:39:00,1
2016-12-13 02:17:00,1
2016-12-13 02:18:00,1
2016-12-13 02:19:00,1
2016-12-13 02:20:00,1
2016-12-13 02:22:00,1
2016-12-13 02:23:00,1
2016-12-13 03:08:00,1
2016-12-13 03:10:00,1
2016-12-13 03:11:00,1
2016-12-13 03:13:00,1
2016-12-13 03:14:00,1
2016-12-13 03:15:00,1
2016-12-13 03:16:00,1
2016-12-13 03:18:00,1
2016-12-13 03:19:00,1
2016-12-13 03:20:00,1
2016-12-13 03:21:00,1
2016-12-13 04:24:00,1
2016-12-13 04:26:00,1
2016-12-13 04:29:00,1
2016-12-13 04:31:00,1
2016-12-13 04:34:00,1
2016-12-13 04:36:00,1
2016-12-13 04:40:00,1
2016-12-13 04:41:00,1
2016-12-13 04:42:00,1
2016-12-13 04:43:00,1
2016-12-13 04:45:00,1
2016-12-13 04:46:00,1
2016-12-13 04:47:00,1
2016-12-13 04:48:00,1
2016-12-13 04:50:00,1
2016-12-13 05:02:00,1
