99,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-27 00:00:00,1
2016-12-27 00:02:00,1
2016-12-27 00:04:00,1
2016-12-27 00:05:00,1
2016-12-27 00:06:00,1
2016-12-27 00:09:00,1
2016-12-27 00:10:00,1
2016-12-27 00:11:00,1
2016-12-27 00:25:00,1
2016-12-27 00:28:00,1
2016-12-27 00:34:00,1
2016-12-27 00:35:00,1
2016-12-27 00:37:00,1
2016-12-27 00:40:00,1
2016-12-27 00:42:00,1
2016-12-27 00:45:00,1
2016-12-27 00:47:00,1
2016-12-27 00:49:00,1
2016-12-27 00:50:00,1
2016-12-27 00:55:00,1
2016-12-27 01:07:00,1
2016-12-27 01:08:00,1
2016-12-27 01:10:00,1
2016-12-27 01:12:00,1
2016-12-27 01:15:00,1
2016-12-27 01:17:00,1
2016-12-27 01:20:00,1
2016-12-27 01:21:00,1
2016-12-27 01:22:00,1
2016-12-27 01:32:00,1
2016-12-27 01:35:00,1
2016-12-27 01:36:00,1
2016-12-27 01:37:00,1
2016-12-27 01:42:00,1
2016-12-27 01:45:00,1
2016-12-27 01:46:00,1
2016-12-27 01:47:00,1
2016-12-27 01:49:00,1
2016-12-27 01:50:00,1
2016-12-27 02:03:00,1
2016-12-27 02:06:00,1
2016-12-27 02:11:00,1
2016-12-27 02:15:00,1
2016-12-27 02:25:00,1
2016-12-27 02:27:00,1
2016-12-27 02:30:00,1
2016-12-27 02:32:00,1
2016-12-27 02:35:00,1
2016-12-27 02:37:00,1
2016-12-27 02:47:00,1
2016-12-27 02:49:00,1
2016-12-27 02:52:00,1
2016-12-27 02:54:00,1
2016-12-27 02:55:00,1
2016-12-27 02:57:00,1
2016-12-27 02:58:00,1
2016-12-27 02:59:00,1
2016-12-27 03:00:00,1
2016-12-27 03:02:00,1
2016-12-27 03:09:00,1
2016-12-27 03:17:00,1
2016-12-27 03:19:00,1
2016-12-27 03:22:00,1
2016-12-27 03:23:00,1
2016-12-27 03:24:00,1
2016-12-27 03:27:00,1
2016-12-27 03:29:00,1
2016-12-27 03:32:00,1
2016-12-27 03:34:00,1
2016-12-27 03:37:00,1
2016-12-27 03:39:00,1
2016-12-27 03:41:00,1
2016-12-27 03:44:00,1
2016-12-27 03:46:00,1
2016-12-27 03:49:00,1
2016-12-27 03:51:00,1
2016-12-27 03:56:00,1
2016-12-27 03:59:00,1
2016-12-27 04:01:00,1
2016-12-27 04:09:00,1
2016-12-27 04:17:00,1
2016-12-27 04:18:00,1
2016-12-27 04:20:00,1
2016-12-27 04:21:00,1
2016-12-27 04:22:00,1
2016-12-27 04:23:00,1
2016-12-27 04:39:00,1
2016-12-27 04:40:00,1
2016-12-27 04:42:00,1
2016-12-27 04:43:00,1
2016-12-27 04:44:00,1
2016-12-27 04:45:00,1
2016-12-27 04:50:00,1
2016-12-27 04:53:00,1
2016-12-27 04:55:00,1
2016-12-27 04:56:00,1
2016-12-27 04:57:00,1
2016-12-27 04:58:00,1
2016-12-27 05:00:00,1
