68,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-19 00:00:00,1
2017-01-19 00:02:00,1
2017-01-19 00:15:00,1
2017-01-19 00:17:00,1
2017-01-19 00:22:00,1
2017-01-19 00:32:00,1
2017-01-19 00:34:00,1
2017-01-19 00:38:00,1
2017-01-19 00:43:00,1
2017-01-19 00:44:00,1
2017-01-19 00:49:00,1
2017-01-19 00:53:00,1
2017-01-19 00:54:00,1
2017-01-19 00:56:00,1
2017-01-19 01:02:00,1
2017-01-19 01:06:00,1
2017-01-19 01:11:00,1
2017-01-19 01:12:00,1
2017-01-19 01:16:00,1
2017-01-19 01:20:00,1
2017-01-19 01:29:00,1
2017-01-19 01:32:00,1
2017-01-19 01:48:00,1
2017-01-19 01:53:00,1
2017-01-19 01:57:00,1
2017-01-19 01:59:00,1
2017-01-19 02:02:00,1
2017-01-19 02:05:00,1
2017-01-19 02:08:00,1
2017-01-19 02:17:00,1
2017-01-19 02:28:00,1
2017-01-19 02:37:00,1
2017-01-19 02:38:00,1
2017-01-19 02:44:00,1
2017-01-19 02:48:00,1
2017-01-19 02:57:00,1
2017-01-19 03:00:00,1
2017-01-19 03:10:00,1
2017-01-19 03:18:00,1
2017-01-19 03:35:00,1
2017-01-19 03:37:00,1
2017-01-19 03:42:00,1
2017-01-19 03:45:00,1
2017-01-19 03:47:00,1
2017-01-19 03:54:00,1
2017-01-19 03:57:00,1
2017-01-19 04:02:00,1
2017-01-19 04:04:00,1
2017-01-19 04:06:00,1
2017-01-19 04:18:00,1
2017-01-19 04:24:00,1
2017-01-19 04:31:00,1
2017-01-19 04:32:00,1
2017-01-19 04:34:00,1
2017-01-19 04:38:00,1
2017-01-19 04:45:00,1
2017-01-19 04:46:00,1
2017-01-19 04:51:00,1
2017-01-19 04:57:00,1
2017-01-19 04:59:00,1
2017-01-19 05:06:00,1
2017-01-19 05:11:00,1
2017-01-19 05:18:00,1
2017-01-19 05:20:00,1
2017-01-19 05:22:00,1
2017-01-19 05:26:00,1
2017-01-19 05:27:00,1
2017-01-19 05:31:00,1
