42,select #
2016-12-16 00:11:00,1
2016-12-16 00:30:00,1
2016-12-16 00:40:00,1
2016-12-16 00:41:00,1
2016-12-16 00:42:00,1
2016-12-16 00:43:00,1
2016-12-16 00:45:00,1
2016-12-16 00:47:00,1
2016-12-16 00:50:00,1
2016-12-16 00:53:00,1
2016-12-16 00:57:00,1
2016-12-16 00:59:00,1
2016-12-16 01:26:00,1
2016-12-16 01:28:00,1
2016-12-16 01:57:00,1
2016-12-16 02:04:00,1
2016-12-16 02:07:00,1
2016-12-16 02:09:00,1
2016-12-16 02:30:00,1
2016-12-16 02:31:00,1
2016-12-16 02:32:00,1
2016-12-16 02:34:00,1
2016-12-16 02:35:00,1
2016-12-16 02:36:00,1
2016-12-16 02:37:00,1
2016-12-16 02:41:00,1
2016-12-16 02:54:00,1
2016-12-16 02:57:00,1
2016-12-16 03:08:00,1
2016-12-16 03:11:00,1
2016-12-16 03:28:00,1
2016-12-16 03:30:00,1
2016-12-16 04:05:00,1
2016-12-16 04:06:00,1
2016-12-16 04:07:00,1
2016-12-16 04:20:00,1
2016-12-16 04:27:00,1
2016-12-16 04:33:00,1
2016-12-16 04:40:00,1
2016-12-16 04:47:00,1
2016-12-16 04:48:00,1
2016-12-16 05:00:00,1
