42,select #
2016-12-09 00:02:00,1
2016-12-09 00:04:00,1
2016-12-09 00:24:00,1
2016-12-09 00:34:00,1
2016-12-09 00:36:00,1
2016-12-09 00:51:00,1
2016-12-09 00:53:00,1
2016-12-09 01:05:00,1
2016-12-09 01:07:00,1
2016-12-09 01:08:00,1
2016-12-09 01:26:00,1
2016-12-09 01:27:00,1
2016-12-09 01:47:00,1
2016-12-09 01:55:00,1
2016-12-09 01:58:00,1
2016-12-09 02:09:00,1
2016-12-09 02:13:00,1
2016-12-09 02:16:00,1
2016-12-09 02:26:00,1
2016-12-09 02:28:00,1
2016-12-09 02:40:00,1
2016-12-09 02:43:00,1
2016-12-09 02:55:00,1
2016-12-09 03:01:00,1
2016-12-09 03:12:00,1
2016-12-09 03:20:00,1
2016-12-09 03:23:00,1
2016-12-09 03:24:00,1
2016-12-09 03:35:00,1
2016-12-09 03:37:00,1
2016-12-09 03:38:00,1
2016-12-09 03:49:00,1
2016-12-09 03:52:00,1
2016-12-09 04:04:00,1
2016-12-09 04:06:00,1
2016-12-09 04:21:00,1
2016-12-09 04:38:00,1
2016-12-09 04:44:00,1
2016-12-09 04:47:00,1
2016-12-09 04:48:00,1
2016-12-09 04:54:00,1
2016-12-09 05:01:00,1
