113,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-31 00:01:00,1
2016-12-31 00:04:00,1
2016-12-31 00:05:00,1
2016-12-31 00:17:00,1
2016-12-31 00:20:00,1
2016-12-31 00:21:00,1
2016-12-31 00:28:00,1
2016-12-31 00:35:00,1
2016-12-31 00:37:00,1
2016-12-31 00:45:00,1
2016-12-31 00:46:00,1
2016-12-31 00:48:00,1
2016-12-31 00:49:00,1
2016-12-31 00:53:00,1
2016-12-31 00:54:00,1
2016-12-31 00:56:00,1
2016-12-31 00:58:00,1
2016-12-31 01:01:00,1
2016-12-31 01:03:00,1
2016-12-31 01:05:00,1
2016-12-31 01:07:00,1
2016-12-31 01:08:00,1
2016-12-31 01:11:00,1
2016-12-31 01:14:00,1
2016-12-31 01:18:00,1
2016-12-31 01:19:00,1
2016-12-31 01:21:00,1
2016-12-31 01:22:00,1
2016-12-31 01:23:00,1
2016-12-31 01:26:00,1
2016-12-31 01:30:00,1
2016-12-31 01:32:00,1
2016-12-31 01:36:00,1
2016-12-31 01:41:00,1
2016-12-31 01:45:00,1
2016-12-31 01:56:00,1
2016-12-31 01:59:00,1
2016-12-31 02:11:00,1
2016-12-31 02:27:00,1
2016-12-31 02:28:00,1
2016-12-31 02:29:00,1
2016-12-31 02:30:00,1
2016-12-31 02:32:00,1
2016-12-31 02:33:00,1
2016-12-31 02:34:00,1
2016-12-31 02:35:00,1
2016-12-31 02:37:00,1
2016-12-31 02:38:00,1
2016-12-31 02:39:00,1
2016-12-31 02:40:00,1
2016-12-31 02:56:00,1
2016-12-31 02:58:00,1
2016-12-31 02:59:00,1
2016-12-31 03:00:00,1
2016-12-31 03:01:00,1
2016-12-31 03:03:00,1
2016-12-31 03:04:00,1
2016-12-31 03:05:00,1
2016-12-31 03:06:00,1
2016-12-31 03:08:00,1
2016-12-31 03:09:00,1
2016-12-31 03:10:00,1
2016-12-31 03:11:00,1
2016-12-31 03:12:00,1
2016-12-31 03:15:00,1
2016-12-31 03:28:00,1
2016-12-31 03:29:00,1
2016-12-31 03:30:00,1
2016-12-31 03:31:00,1
2016-12-31 03:33:00,1
2016-12-31 03:34:00,1
2016-12-31 03:35:00,1
2016-12-31 03:36:00,1
2016-12-31 03:38:00,1
2016-12-31 03:40:00,1
2016-12-31 03:56:00,1
2016-12-31 04:09:00,1
2016-12-31 04:12:00,1
2016-12-31 04:13:00,1
2016-12-31 04:16:00,1
2016-12-31 04:17:00,1
2016-12-31 04:18:00,1
2016-12-31 04:19:00,1
2016-12-31 04:21:00,1
2016-12-31 04:22:00,1
2016-12-31 04:23:00,1
2016-12-31 04:24:00,1
2016-12-31 04:25:00,1
2016-12-31 04:42:00,1
2016-12-31 04:43:00,1
2016-12-31 04:44:00,1
2016-12-31 04:46:00,1
2016-12-31 04:49:00,1
2016-12-31 04:50:00,1
2016-12-31 04:51:00,1
2016-12-31 04:52:00,1
2016-12-31 04:55:00,1
2016-12-31 04:56:00,1
2016-12-31 05:06:00,1
2016-12-31 05:07:00,1
2016-12-31 05:16:00,1
2016-12-31 05:17:00,1
2016-12-31 05:18:00,1
2016-12-31 05:25:00,1
2016-12-31 05:27:00,1
2016-12-31 05:34:00,1
2016-12-31 05:36:00,1
2016-12-31 05:37:00,1
2016-12-31 05:38:00,1
2016-12-31 05:40:00,1
2016-12-31 05:47:00,1
2016-12-31 05:48:00,1
2016-12-31 05:50:00,1
