49,select #
2017-01-21 00:08:00,1
2017-01-21 00:24:00,1
2017-01-21 00:35:00,1
2017-01-21 00:37:00,1
2017-01-21 00:40:00,1
2017-01-21 00:42:00,1
2017-01-21 00:43:00,1
2017-01-21 00:44:00,1
2017-01-21 00:45:00,1
2017-01-21 00:47:00,1
2017-01-21 00:48:00,1
2017-01-21 00:49:00,1
2017-01-21 00:54:00,1
2017-01-21 00:55:00,1
2017-01-21 00:57:00,1
2017-01-21 00:58:00,1
2017-01-21 01:07:00,1
2017-01-21 01:37:00,1
2017-01-21 01:47:00,1
2017-01-21 01:49:00,1
2017-01-21 01:51:00,1
2017-01-21 01:52:00,1
2017-01-21 02:03:00,1
2017-01-21 02:06:00,1
2017-01-21 02:07:00,1
2017-01-21 02:23:00,1
2017-01-21 02:54:00,1
2017-01-21 02:55:00,1
2017-01-21 02:58:00,1
2017-01-21 03:00:00,1
2017-01-21 03:09:00,1
2017-01-21 03:11:00,1
2017-01-21 03:14:00,1
2017-01-21 03:16:00,1
2017-01-21 03:19:00,1
2017-01-21 03:21:00,1
2017-01-21 03:25:00,1
2017-01-21 03:27:00,1
2017-01-21 03:30:00,1
2017-01-21 03:32:00,1
2017-01-21 03:34:00,1
2017-01-21 03:35:00,1
2017-01-21 03:36:00,1
2017-01-21 03:37:00,1
2017-01-21 03:53:00,1
2017-01-21 05:00:00,1
2017-01-21 05:01:00,1
2017-01-21 05:12:00,1
2017-01-21 05:16:00,1
