101,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-17 00:01:00,1
2016-12-17 00:03:00,1
2016-12-17 00:05:00,1
2016-12-17 00:09:00,1
2016-12-17 00:20:00,1
2016-12-17 00:23:00,1
2016-12-17 00:26:00,1
2016-12-17 00:28:00,1
2016-12-17 00:30:00,1
2016-12-17 00:31:00,1
2016-12-17 00:39:00,1
2016-12-17 00:46:00,1
2016-12-17 00:48:00,1
2016-12-17 00:49:00,1
2016-12-17 00:50:00,1
2016-12-17 00:51:00,1
2016-12-17 00:53:00,1
2016-12-17 00:54:00,1
2016-12-17 00:56:00,1
2016-12-17 00:58:00,1
2016-12-17 00:59:00,1
2016-12-17 01:04:00,1
2016-12-17 01:07:00,1
2016-12-17 01:08:00,1
2016-12-17 01:16:00,1
2016-12-17 01:17:00,1
2016-12-17 01:18:00,1
2016-12-17 01:19:00,1
2016-12-17 01:21:00,1
2016-12-17 01:22:00,1
2016-12-17 01:42:00,1
2016-12-17 01:44:00,1
2016-12-17 01:54:00,1
2016-12-17 01:56:00,1
2016-12-17 01:57:00,1
2016-12-17 01:59:00,1
2016-12-17 02:01:00,1
2016-12-17 02:02:00,1
2016-12-17 02:03:00,1
2016-12-17 02:14:00,1
2016-12-17 02:15:00,1
2016-12-17 02:16:00,1
2016-12-17 02:17:00,1
2016-12-17 02:19:00,1
2016-12-17 02:20:00,1
2016-12-17 02:21:00,1
2016-12-17 02:22:00,1
2016-12-17 02:41:00,1
2016-12-17 02:43:00,1
2016-12-17 02:44:00,1
2016-12-17 02:45:00,1
2016-12-17 02:46:00,1
2016-12-17 02:48:00,1
2016-12-17 02:49:00,1
2016-12-17 02:50:00,1
2016-12-17 02:51:00,1
2016-12-17 02:53:00,1
2016-12-17 03:08:00,1
2016-12-17 03:19:00,1
2016-12-17 03:21:00,1
2016-12-17 03:22:00,1
2016-12-17 03:23:00,1
2016-12-17 03:39:00,1
2016-12-17 03:40:00,1
2016-12-17 03:41:00,1
2016-12-17 03:43:00,1
2016-12-17 03:44:00,1
2016-12-17 03:45:00,1
2016-12-17 03:46:00,1
2016-12-17 03:48:00,1
2016-12-17 03:49:00,1
2016-12-17 03:50:00,1
2016-12-17 03:51:00,1
2016-12-17 03:53:00,1
2016-12-17 04:08:00,1
2016-12-17 04:10:00,1
2016-12-17 04:11:00,1
2016-12-17 04:12:00,1
2016-12-17 04:13:00,1
2016-12-17 04:15:00,1
2016-12-17 04:16:00,1
2016-12-17 04:17:00,1
2016-12-17 04:18:00,1
2016-12-17 04:20:00,1
2016-12-17 04:21:00,1
2016-12-17 04:23:00,1
2016-12-17 04:38:00,1
2016-12-17 04:40:00,1
2016-12-17 04:41:00,1
2016-12-17 04:42:00,1
2016-12-17 04:44:00,1
2016-12-17 04:45:00,1
2016-12-17 04:46:00,1
2016-12-17 04:47:00,1
2016-12-17 04:49:00,1
2016-12-17 04:50:00,1
2016-12-17 04:51:00,1
2016-12-17 04:52:00,1
2016-12-17 05:02:00,1
2016-12-17 05:10:00,1
2016-12-17 05:12:00,1
