44,select #
2016-12-17 00:41:00,1
2016-12-17 00:43:00,1
2016-12-17 00:44:00,1
2016-12-17 00:45:00,1
2016-12-17 01:00:00,1
2016-12-17 01:23:00,1
2016-12-17 01:27:00,1
2016-12-17 01:28:00,1
2016-12-17 01:29:00,1
2016-12-17 01:31:00,1
2016-12-17 01:39:00,1
2016-12-17 01:41:00,1
2016-12-17 01:47:00,1
2016-12-17 01:49:00,1
2016-12-17 01:50:00,1
2016-12-17 01:51:00,1
2016-12-17 01:52:00,1
2016-12-17 01:55:00,1
2016-12-17 01:58:00,1
2016-12-17 02:26:00,1
2016-12-17 02:27:00,1
2016-12-17 02:39:00,1
2016-12-17 02:40:00,1
2016-12-17 03:01:00,1
2016-12-17 03:02:00,1
2016-12-17 03:03:00,1
2016-12-17 03:05:00,1
2016-12-17 03:06:00,1
2016-12-17 03:07:00,1
2016-12-17 03:11:00,1
2016-12-17 03:12:00,1
2016-12-17 03:13:00,1
2016-12-17 03:14:00,1
2016-12-17 03:16:00,1
2016-12-17 03:17:00,1
2016-12-17 03:18:00,1
2016-12-17 03:38:00,1
2016-12-17 04:57:00,1
2016-12-17 04:58:00,1
2016-12-17 04:59:00,1
2016-12-17 05:05:00,1
2016-12-17 05:12:00,1
2016-12-17 05:13:00,2
