103,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-06 00:01:00,1
2017-01-06 00:02:00,1
2017-01-06 00:04:00,1
2017-01-06 00:06:00,1
2017-01-06 00:09:00,1
2017-01-06 00:10:00,1
2017-01-06 00:11:00,1
2017-01-06 00:13:00,1
2017-01-06 00:14:00,1
2017-01-06 00:16:00,1
2017-01-06 00:34:00,1
2017-01-06 00:37:00,1
2017-01-06 00:38:00,1
2017-01-06 00:44:00,1
2017-01-06 00:47:00,1
2017-01-06 00:48:00,1
2017-01-06 00:49:00,1
2017-01-06 00:54:00,1
2017-01-06 00:55:00,1
2017-01-06 01:00:00,1
2017-01-06 01:01:00,1
2017-01-06 01:02:00,1
2017-01-06 01:05:00,1
2017-01-06 01:08:00,1
2017-01-06 01:10:00,1
2017-01-06 01:14:00,1
2017-01-06 01:16:00,1
2017-01-06 01:17:00,1
2017-01-06 01:18:00,1
2017-01-06 01:19:00,1
2017-01-06 01:22:00,1
2017-01-06 01:24:00,1
2017-01-06 01:26:00,1
2017-01-06 01:34:00,1
2017-01-06 01:35:00,1
2017-01-06 01:40:00,1
2017-01-06 01:41:00,1
2017-01-06 01:42:00,1
2017-01-06 01:44:00,1
2017-01-06 01:54:00,1
2017-01-06 02:03:00,1
2017-01-06 02:05:00,1
2017-01-06 02:06:00,1
2017-01-06 02:08:00,1
2017-01-06 02:10:00,1
2017-01-06 02:24:00,1
2017-01-06 02:25:00,1
2017-01-06 02:26:00,1
2017-01-06 02:27:00,1
2017-01-06 02:29:00,1
2017-01-06 02:30:00,1
2017-01-06 02:31:00,1
2017-01-06 02:32:00,1
2017-01-06 02:34:00,1
2017-01-06 02:35:00,1
2017-01-06 02:36:00,1
2017-01-06 02:37:00,1
2017-01-06 02:42:00,1
2017-01-06 02:45:00,1
2017-01-06 02:47:00,1
2017-01-06 02:50:00,1
2017-01-06 02:52:00,1
2017-01-06 02:54:00,1
2017-01-06 02:57:00,1
2017-01-06 02:59:00,1
2017-01-06 03:01:00,1
2017-01-06 03:02:00,1
2017-01-06 03:03:00,1
2017-01-06 03:04:00,1
2017-01-06 03:06:00,1
2017-01-06 03:07:00,1
2017-01-06 03:22:00,1
2017-01-06 03:38:00,1
2017-01-06 03:39:00,1
2017-01-06 03:42:00,1
2017-01-06 03:44:00,1
2017-01-06 03:47:00,1
2017-01-06 03:49:00,1
2017-01-06 03:52:00,1
2017-01-06 03:54:00,1
2017-01-06 03:57:00,1
2017-01-06 03:59:00,1
2017-01-06 04:02:00,1
2017-01-06 04:04:00,1
2017-01-06 04:05:00,1
2017-01-06 04:06:00,1
2017-01-06 04:11:00,1
2017-01-06 04:13:00,1
2017-01-06 04:16:00,1
2017-01-06 04:18:00,1
2017-01-06 04:24:00,1
2017-01-06 04:25:00,1
2017-01-06 04:29:00,1
2017-01-06 04:31:00,1
2017-01-06 04:37:00,1
2017-01-06 04:42:00,1
2017-01-06 04:43:00,1
2017-01-06 04:48:00,1
2017-01-06 04:50:00,1
2017-01-06 04:51:00,1
2017-01-06 04:53:00,1
2017-01-06 05:01:00,1
2017-01-06 05:03:00,1
