42,select #
2017-01-06 00:00:00,1
2017-01-06 00:15:00,1
2017-01-06 00:17:00,1
2017-01-06 00:19:00,1
2017-01-06 00:20:00,1
2017-01-06 00:21:00,1
2017-01-06 00:25:00,1
2017-01-06 00:28:00,1
2017-01-06 00:51:00,1
2017-01-06 00:53:00,1
2017-01-06 00:56:00,1
2017-01-06 00:58:00,1
2017-01-06 00:59:00,1
2017-01-06 01:23:00,1
2017-01-06 01:28:00,1
2017-01-06 02:11:00,1
2017-01-06 02:12:00,1
2017-01-06 02:14:00,1
2017-01-06 02:15:00,1
2017-01-06 02:16:00,1
2017-01-06 02:17:00,1
2017-01-06 02:19:00,1
2017-01-06 02:20:00,1
2017-01-06 02:21:00,1
2017-01-06 02:22:00,1
2017-01-06 03:24:00,1
2017-01-06 03:27:00,1
2017-01-06 03:29:00,1
2017-01-06 03:32:00,1
2017-01-06 03:34:00,1
2017-01-06 03:37:00,1
2017-01-06 03:41:00,1
2017-01-06 03:43:00,1
2017-01-06 03:46:00,1
2017-01-06 03:48:00,1
2017-01-06 03:51:00,1
2017-01-06 03:53:00,1
2017-01-06 04:07:00,1
2017-01-06 04:23:00,1
2017-01-06 04:39:00,1
2017-01-06 04:54:00,1
2017-01-06 05:00:00,1
