73,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-04 00:03:00,1
2016-12-04 00:04:00,1
2016-12-04 00:05:00,1
2016-12-04 00:21:00,1
2016-12-04 00:25:00,1
2016-12-04 00:28:00,1
2016-12-04 00:33:00,1
2016-12-04 00:34:00,1
2016-12-04 00:36:00,1
2016-12-04 00:38:00,1
2016-12-04 00:44:00,1
2016-12-04 00:48:00,1
2016-12-04 00:49:00,1
2016-12-04 00:51:00,1
2016-12-04 00:59:00,1
2016-12-04 01:03:00,1
2016-12-04 01:05:00,1
2016-12-04 01:12:00,1
2016-12-04 01:15:00,1
2016-12-04 01:17:00,1
2016-12-04 01:23:00,1
2016-12-04 01:48:00,1
2016-12-04 01:50:00,1
2016-12-04 01:53:00,1
2016-12-04 01:54:00,1
2016-12-04 02:10:00,1
2016-12-04 02:11:00,1
2016-12-04 02:12:00,1
2016-12-04 02:14:00,1
2016-12-04 02:15:00,1
2016-12-04 02:16:00,1
2016-12-04 02:17:00,1
2016-12-04 02:19:00,1
2016-12-04 02:20:00,1
2016-12-04 02:21:00,1
2016-12-04 02:22:00,1
2016-12-04 02:25:00,1
2016-12-04 02:26:00,1
2016-12-04 02:27:00,1
2016-12-04 02:28:00,1
2016-12-04 02:30:00,1
2016-12-04 02:31:00,1
2016-12-04 02:32:00,1
2016-12-04 02:33:00,1
2016-12-04 02:36:00,1
2016-12-04 02:38:00,1
2016-12-04 02:40:00,1
2016-12-04 02:42:00,1
2016-12-04 02:45:00,1
2016-12-04 02:46:00,1
2016-12-04 02:47:00,1
2016-12-04 02:48:00,1
2016-12-04 02:50:00,1
2016-12-04 02:51:00,1
2016-12-04 02:52:00,1
2016-12-04 02:54:00,1
2016-12-04 02:56:00,1
2016-12-04 02:57:00,1
2016-12-04 02:59:00,1
2016-12-04 03:53:00,1
2016-12-04 04:35:00,1
2016-12-04 04:36:00,1
2016-12-04 04:53:00,1
2016-12-04 05:01:00,1
2016-12-04 05:03:00,1
2016-12-04 05:05:00,1
2016-12-04 05:06:00,1
2016-12-04 05:13:00,1
2016-12-04 05:16:00,1
2016-12-04 05:17:00,1
2016-12-04 05:22:00,1
2016-12-04 05:25:00,1
2016-12-04 05:28:00,1
