68,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-21 00:01:00,1
2017-01-21 00:02:00,1
2017-01-21 00:13:00,1
2017-01-21 00:17:00,1
2017-01-21 00:27:00,1
2017-01-21 00:29:00,1
2017-01-21 00:32:00,1
2017-01-21 00:37:00,1
2017-01-21 00:40:00,1
2017-01-21 00:50:00,1
2017-01-21 00:53:00,1
2017-01-21 01:05:00,1
2017-01-21 01:09:00,1
2017-01-21 01:12:00,1
2017-01-21 01:15:00,1
2017-01-21 01:17:00,1
2017-01-21 01:25:00,1
2017-01-21 01:26:00,1
2017-01-21 01:36:00,1
2017-01-21 01:42:00,1
2017-01-21 02:10:00,1
2017-01-21 02:18:00,1
2017-01-21 02:21:00,1
2017-01-21 02:26:00,1
2017-01-21 02:30:00,1
2017-01-21 02:32:00,1
2017-01-21 02:33:00,1
2017-01-21 02:35:00,1
2017-01-21 02:41:00,1
2017-01-21 02:43:00,1
2017-01-21 02:51:00,1
2017-01-21 02:53:00,1
2017-01-21 03:07:00,1
2017-01-21 03:09:00,1
2017-01-21 03:12:00,1
2017-01-21 03:25:00,1
2017-01-21 03:31:00,1
2017-01-21 03:34:00,1
2017-01-21 03:38:00,1
2017-01-21 03:41:00,1
2017-01-21 03:42:00,1
2017-01-21 03:45:00,1
2017-01-21 03:50:00,1
2017-01-21 03:52:00,1
2017-01-21 03:55:00,1
2017-01-21 03:56:00,1
2017-01-21 04:01:00,1
2017-01-21 04:06:00,1
2017-01-21 04:07:00,1
2017-01-21 04:10:00,1
2017-01-21 04:24:00,1
2017-01-21 04:39:00,1
2017-01-21 04:43:00,1
2017-01-21 04:44:00,1
2017-01-21 04:53:00,1
2017-01-21 04:55:00,1
2017-01-21 04:56:00,1
2017-01-21 04:57:00,1
2017-01-21 04:59:00,1
2017-01-21 05:03:00,1
2017-01-21 05:19:00,1
2017-01-21 05:21:00,1
2017-01-21 05:23:00,2
2017-01-21 05:33:00,1
2017-01-21 05:38:00,1
2017-01-21 05:45:00,1
2017-01-21 05:51:00,1
