97,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-18 00:01:00,1
2016-12-18 00:04:00,1
2016-12-18 00:05:00,1
2016-12-18 00:07:00,2
2016-12-18 00:24:00,1
2016-12-18 00:36:00,1
2016-12-18 00:58:00,1
2016-12-18 01:04:00,1
2016-12-18 01:06:00,1
2016-12-18 01:25:00,1
2016-12-18 01:26:00,1
2016-12-18 01:27:00,1
2016-12-18 01:29:00,1
2016-12-18 01:30:00,1
2016-12-18 01:34:00,2
2016-12-18 01:37:00,1
2016-12-18 01:39:00,1
2016-12-18 01:45:00,1
2016-12-18 01:47:00,1
2016-12-18 01:50:00,1
2016-12-18 01:51:00,1
2016-12-18 01:53:00,1
2016-12-18 01:54:00,1
2016-12-18 01:55:00,1
2016-12-18 01:57:00,1
2016-12-18 01:58:00,1
2016-12-18 02:00:00,1
2016-12-18 02:01:00,1
2016-12-18 02:02:00,1
2016-12-18 02:03:00,1
2016-12-18 02:05:00,1
2016-12-18 02:06:00,1
2016-12-18 02:11:00,1
2016-12-18 02:15:00,1
2016-12-18 02:17:00,1
2016-12-18 02:20:00,1
2016-12-18 02:22:00,1
2016-12-18 02:24:00,1
2016-12-18 02:39:00,1
2016-12-18 02:45:00,1
2016-12-18 02:46:00,1
2016-12-18 02:48:00,1
2016-12-18 02:49:00,1
2016-12-18 02:50:00,1
2016-12-18 02:51:00,1
2016-12-18 02:53:00,1
2016-12-18 03:08:00,1
2016-12-18 03:11:00,1
2016-12-18 03:12:00,1
2016-12-18 03:13:00,1
2016-12-18 03:14:00,1
2016-12-18 03:16:00,1
2016-12-18 03:17:00,1
2016-12-18 03:18:00,1
2016-12-18 03:19:00,1
2016-12-18 03:21:00,1
2016-12-18 03:22:00,1
2016-12-18 03:24:00,1
2016-12-18 03:27:00,1
2016-12-18 03:29:00,1
2016-12-18 03:39:00,1
2016-12-18 03:41:00,1
2016-12-18 03:44:00,1
2016-12-18 03:54:00,1
2016-12-18 03:57:00,1
2016-12-18 04:01:00,1
2016-12-18 04:03:00,1
2016-12-18 04:06:00,1
2016-12-18 04:08:00,1
2016-12-18 04:11:00,1
2016-12-18 04:13:00,1
2016-12-18 04:23:00,1
2016-12-18 04:31:00,1
2016-12-18 04:33:00,1
2016-12-18 04:34:00,1
2016-12-18 04:37:00,1
2016-12-18 04:38:00,1
2016-12-18 04:40:00,1
2016-12-18 04:43:00,1
2016-12-18 04:45:00,1
2016-12-18 04:47:00,1
2016-12-18 04:48:00,1
2016-12-18 04:49:00,1
2016-12-18 04:50:00,1
2016-12-18 04:52:00,1
2016-12-18 04:53:00,1
2016-12-18 05:03:00,1
2016-12-18 05:08:00,2
2016-12-18 05:16:00,1
2016-12-18 05:20:00,1
2016-12-18 05:21:00,1
2016-12-18 05:22:00,1
2016-12-18 05:25:00,2
