57,select #
2016-12-18 00:00:00,1
2016-12-18 00:09:00,1
2016-12-18 00:13:00,1
2016-12-18 00:16:00,1
2016-12-18 00:19:00,1
2016-12-18 00:20:00,1
2016-12-18 00:21:00,1
2016-12-18 00:23:00,1
2016-12-18 00:27:00,1
2016-12-18 00:28:00,1
2016-12-18 00:29:00,1
2016-12-18 00:31:00,1
2016-12-18 00:38:00,1
2016-12-18 00:41:00,1
2016-12-18 00:42:00,1
2016-12-18 00:43:00,1
2016-12-18 00:44:00,1
2016-12-18 00:46:00,1
2016-12-18 00:48:00,1
2016-12-18 00:50:00,1
2016-12-18 00:51:00,1
2016-12-18 00:52:00,1
2016-12-18 00:55:00,1
2016-12-18 01:00:00,1
2016-12-18 01:08:00,1
2016-12-18 01:24:00,1
2016-12-18 01:38:00,1
2016-12-18 02:23:00,1
2016-12-18 02:27:00,1
2016-12-18 02:29:00,1
2016-12-18 02:32:00,1
2016-12-18 02:34:00,1
2016-12-18 02:37:00,1
2016-12-18 02:55:00,1
2016-12-18 02:56:00,1
2016-12-18 02:58:00,1
2016-12-18 03:23:00,1
2016-12-18 03:32:00,1
2016-12-18 03:34:00,1
2016-12-18 03:37:00,1
2016-12-18 03:45:00,1
2016-12-18 03:47:00,1
2016-12-18 03:50:00,1
2016-12-18 03:52:00,1
2016-12-18 04:16:00,1
2016-12-18 04:18:00,1
2016-12-18 04:21:00,1
2016-12-18 04:22:00,1
2016-12-18 04:26:00,1
2016-12-18 04:28:00,1
2016-12-18 04:39:00,1
2016-12-18 04:42:00,1
2016-12-18 04:44:00,1
2016-12-18 05:00:00,1
2016-12-18 05:17:00,1
2016-12-18 05:19:00,1
2016-12-18 05:23:00,1
