43,select #
2017-01-05 00:00:00,1
2017-01-05 00:03:00,1
2017-01-05 00:09:00,1
2017-01-05 00:11:00,1
2017-01-05 00:16:00,1
2017-01-05 00:19:00,1
2017-01-05 00:25:00,1
2017-01-05 00:30:00,1
2017-01-05 00:33:00,1
2017-01-05 00:40:00,1
2017-01-05 00:52:00,1
2017-01-05 01:00:00,1
2017-01-05 01:20:00,1
2017-01-05 01:23:00,1
2017-01-05 01:30:00,1
2017-01-05 01:46:00,1
2017-01-05 01:52:00,1
2017-01-05 01:55:00,1
2017-01-05 01:57:00,1
2017-01-05 02:04:00,1
2017-01-05 02:24:00,1
2017-01-05 02:35:00,1
2017-01-05 02:43:00,1
2017-01-05 02:57:00,1
2017-01-05 03:05:00,1
2017-01-05 03:13:00,1
2017-01-05 03:16:00,1
2017-01-05 03:20:00,1
2017-01-05 03:25:00,1
2017-01-05 03:31:00,1
2017-01-05 03:38:00,1
2017-01-05 03:41:00,1
2017-01-05 03:45:00,1
2017-01-05 03:54:00,1
2017-01-05 03:59:00,1
2017-01-05 04:22:00,1
2017-01-05 04:24:00,1
2017-01-05 04:27:00,1
2017-01-05 04:34:00,1
2017-01-05 04:54:00,1
2017-01-05 04:57:00,1
2017-01-05 04:58:00,1
2017-01-05 05:31:00,1
