44,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-09 00:09:00,1
2017-01-09 00:10:00,1
2017-01-09 00:14:00,1
2017-01-09 00:21:00,1
2017-01-09 00:37:00,1
2017-01-09 00:43:00,1
2017-01-09 00:45:00,1
2017-01-09 01:02:00,1
2017-01-09 01:08:00,1
2017-01-09 01:21:00,1
2017-01-09 01:27:00,1
2017-01-09 01:29:00,1
2017-01-09 01:33:00,1
2017-01-09 01:41:00,1
2017-01-09 01:43:00,1
2017-01-09 01:51:00,1
2017-01-09 01:58:00,1
2017-01-09 02:00:00,1
2017-01-09 02:06:00,1
2017-01-09 02:16:00,1
2017-01-09 02:18:00,1
2017-01-09 02:26:00,1
2017-01-09 02:36:00,1
2017-01-09 02:44:00,1
2017-01-09 02:46:00,1
2017-01-09 02:54:00,1
2017-01-09 03:01:00,1
2017-01-09 03:03:00,1
2017-01-09 03:09:00,1
2017-01-09 03:21:00,1
2017-01-09 03:23:00,1
2017-01-09 03:29:00,1
2017-01-09 03:39:00,1
2017-01-09 03:49:00,1
2017-01-09 03:57:00,1
2017-01-09 03:59:00,1
2017-01-09 04:18:00,1
2017-01-09 04:20:00,1
2017-01-09 04:26:00,1
2017-01-09 04:28:00,1
2017-01-09 04:46:00,1
2017-01-09 04:48:00,1
2017-01-09 04:54:00,1
2017-01-09 04:56:00,1
