73,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-14 00:00:00,1
2017-01-14 00:07:00,1
2017-01-14 00:11:00,2
2017-01-14 00:22:00,1
2017-01-14 00:30:00,1
2017-01-14 00:31:00,1
2017-01-14 00:36:00,1
2017-01-14 00:38:00,1
2017-01-14 00:40:00,1
2017-01-14 00:49:00,1
2017-01-14 01:00:00,1
2017-01-14 01:06:00,1
2017-01-14 01:12:00,1
2017-01-14 01:19:00,1
2017-01-14 01:20:00,1
2017-01-14 01:28:00,1
2017-01-14 01:30:00,1
2017-01-14 01:34:00,1
2017-01-14 01:40:00,1
2017-01-14 01:45:00,1
2017-01-14 01:48:00,1
2017-01-14 02:01:00,1
2017-01-14 02:14:00,1
2017-01-14 02:22:00,1
2017-01-14 02:25:00,1
2017-01-14 02:34:00,1
2017-01-14 02:37:00,1
2017-01-14 02:42:00,1
2017-01-14 02:48:00,1
2017-01-14 02:50:00,1
2017-01-14 02:52:00,1
2017-01-14 03:05:00,1
2017-01-14 03:07:00,1
2017-01-14 03:10:00,1
2017-01-14 03:24:00,1
2017-01-14 03:26:00,1
2017-01-14 03:27:00,1
2017-01-14 03:31:00,1
2017-01-14 03:34:00,1
2017-01-14 03:39:00,1
2017-01-14 03:40:00,1
2017-01-14 03:41:00,1
2017-01-14 03:50:00,1
2017-01-14 03:52:00,1
2017-01-14 03:55:00,1
2017-01-14 03:56:00,1
2017-01-14 04:00:00,1
2017-01-14 04:03:00,1
2017-01-14 04:08:00,1
2017-01-14 04:09:00,1
2017-01-14 04:14:00,1
2017-01-14 04:20:00,1
2017-01-14 04:22:00,1
2017-01-14 04:25:00,1
2017-01-14 04:27:00,1
2017-01-14 04:38:00,1
2017-01-14 04:42:00,1
2017-01-14 04:46:00,1
2017-01-14 04:48:00,1
2017-01-14 04:50:00,1
2017-01-14 04:54:00,1
2017-01-14 04:56:00,1
2017-01-14 05:02:00,1
2017-01-14 05:03:00,1
2017-01-14 05:08:00,1
2017-01-14 05:16:00,1
2017-01-14 05:22:00,1
2017-01-14 05:24:00,1
2017-01-14 05:25:00,1
2017-01-14 05:27:00,1
2017-01-14 05:28:00,1
2017-01-14 05:29:00,1
