97,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-12 00:07:00,1
2017-01-12 00:18:00,1
2017-01-12 00:24:00,1
2017-01-12 00:25:00,1
2017-01-12 00:27:00,1
2017-01-12 00:30:00,1
2017-01-12 00:31:00,1
2017-01-12 00:33:00,1
2017-01-12 00:35:00,1
2017-01-12 00:37:00,1
2017-01-12 00:38:00,1
2017-01-12 00:40:00,1
2017-01-12 00:42:00,1
2017-01-12 00:43:00,1
2017-01-12 00:45:00,1
2017-01-12 00:56:00,1
2017-01-12 01:00:00,1
2017-01-12 01:01:00,1
2017-01-12 01:02:00,1
2017-01-12 01:05:00,1
2017-01-12 01:10:00,1
2017-01-12 01:11:00,1
2017-01-12 01:12:00,1
2017-01-12 01:13:00,1
2017-01-12 01:15:00,1
2017-01-12 01:17:00,1
2017-01-12 01:25:00,1
2017-01-12 01:26:00,1
2017-01-12 01:27:00,1
2017-01-12 01:29:00,1
2017-01-12 01:30:00,1
2017-01-12 01:35:00,1
2017-01-12 01:36:00,1
2017-01-12 01:37:00,1
2017-01-12 01:40:00,1
2017-01-12 01:41:00,1
2017-01-12 01:42:00,1
2017-01-12 01:54:00,1
2017-01-12 01:55:00,1
2017-01-12 01:57:00,1
2017-01-12 02:00:00,1
2017-01-12 02:02:00,1
2017-01-12 02:05:00,1
2017-01-12 02:10:00,1
2017-01-12 02:13:00,1
2017-01-12 02:16:00,1
2017-01-12 02:25:00,1
2017-01-12 02:27:00,1
2017-01-12 02:30:00,1
2017-01-12 02:32:00,1
2017-01-12 02:35:00,1
2017-01-12 02:37:00,1
2017-01-12 02:41:00,1
2017-01-12 02:43:00,1
2017-01-12 02:46:00,1
2017-01-12 02:48:00,1
2017-01-12 02:51:00,1
2017-01-12 02:55:00,1
2017-01-12 02:57:00,1
2017-01-12 03:00:00,1
2017-01-12 03:01:00,1
2017-01-12 03:03:00,1
2017-01-12 03:06:00,1
2017-01-12 03:09:00,1
2017-01-12 03:12:00,1
2017-01-12 03:14:00,1
2017-01-12 03:17:00,1
2017-01-12 03:19:00,1
2017-01-12 03:22:00,1
2017-01-12 03:25:00,1
2017-01-12 03:28:00,1
2017-01-12 03:29:00,1
2017-01-12 03:30:00,1
2017-01-12 03:32:00,1
2017-01-12 03:33:00,1
2017-01-12 03:34:00,1
2017-01-12 03:39:00,1
2017-01-12 03:54:00,1
2017-01-12 04:10:00,1
2017-01-12 04:12:00,1
2017-01-12 04:15:00,1
2017-01-12 04:17:00,1
2017-01-12 04:20:00,1
2017-01-12 04:22:00,1
2017-01-12 04:23:00,1
2017-01-12 04:26:00,1
2017-01-12 04:28:00,1
2017-01-12 04:31:00,1
2017-01-12 04:33:00,1
2017-01-12 04:36:00,1
2017-01-12 04:48:00,1
2017-01-12 04:50:00,1
2017-01-12 04:53:00,1
2017-01-12 05:01:00,1
2017-01-12 05:02:00,1
2017-01-12 05:03:00,1
2017-01-12 05:09:00,1
