101,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-08 00:00:00,1
2016-12-08 00:01:00,1
2016-12-08 00:04:00,1
2016-12-08 00:07:00,1
2016-12-08 00:10:00,1
2016-12-08 00:11:00,1
2016-12-08 00:14:00,1
2016-12-08 00:16:00,1
2016-12-08 00:24:00,1
2016-12-08 00:27:00,1
2016-12-08 00:28:00,1
2016-12-08 00:35:00,1
2016-12-08 00:36:00,1
2016-12-08 00:42:00,1
2016-12-08 00:45:00,1
2016-12-08 00:54:00,1
2016-12-08 00:55:00,1
2016-12-08 00:56:00,1
2016-12-08 00:57:00,1
2016-12-08 01:02:00,1
2016-12-08 01:05:00,1
2016-12-08 01:12:00,1
2016-12-08 01:16:00,1
2016-12-08 01:17:00,1
2016-12-08 01:20:00,1
2016-12-08 01:23:00,1
2016-12-08 01:25:00,1
2016-12-08 01:31:00,1
2016-12-08 01:32:00,1
2016-12-08 01:35:00,1
2016-12-08 01:36:00,1
2016-12-08 01:41:00,1
2016-12-08 01:46:00,1
2016-12-08 01:48:00,1
2016-12-08 01:49:00,1
2016-12-08 01:50:00,1
2016-12-08 01:54:00,1
2016-12-08 01:55:00,1
2016-12-08 01:59:00,1
2016-12-08 02:03:00,1
2016-12-08 02:04:00,1
2016-12-08 02:06:00,1
2016-12-08 02:10:00,1
2016-12-08 02:13:00,1
2016-12-08 02:40:00,1
2016-12-08 02:57:00,1
2016-12-08 02:58:00,1
2016-12-08 02:59:00,1
2016-12-08 03:26:00,1
2016-12-08 03:28:00,1
2016-12-08 03:29:00,1
2016-12-08 03:30:00,1
2016-12-08 03:31:00,1
2016-12-08 03:33:00,1
2016-12-08 03:34:00,1
2016-12-08 03:35:00,1
2016-12-08 03:36:00,1
2016-12-08 03:38:00,1
2016-12-08 03:39:00,1
2016-12-08 03:40:00,1
2016-12-08 03:56:00,1
2016-12-08 03:57:00,1
2016-12-08 03:59:00,1
2016-12-08 04:00:00,1
2016-12-08 04:01:00,1
2016-12-08 04:02:00,1
2016-12-08 04:04:00,1
2016-12-08 04:05:00,1
2016-12-08 04:07:00,1
2016-12-08 04:08:00,1
2016-12-08 04:09:00,1
2016-12-08 04:10:00,1
2016-12-08 04:16:00,1
2016-12-08 04:17:00,1
2016-12-08 04:18:00,1
2016-12-08 04:20:00,1
2016-12-08 04:21:00,1
2016-12-08 04:22:00,1
2016-12-08 04:24:00,1
2016-12-08 04:32:00,1
2016-12-08 04:33:00,1
2016-12-08 04:35:00,1
2016-12-08 04:36:00,1
2016-12-08 04:37:00,1
2016-12-08 04:38:00,1
2016-12-08 04:39:00,1
2016-12-08 04:42:00,1
2016-12-08 04:44:00,1
2016-12-08 04:45:00,1
2016-12-08 04:46:00,1
2016-12-08 04:47:00,1
2016-12-08 04:49:00,1
2016-12-08 04:50:00,1
2016-12-08 04:51:00,1
2016-12-08 04:52:00,1
2016-12-08 04:55:00,1
2016-12-08 05:00:00,1
2016-12-08 05:07:00,1
2016-12-08 05:08:00,1
2016-12-08 05:14:00,1
2016-12-08 05:18:00,1
