64,select #
2016-12-08 00:08:00,1
2016-12-08 00:21:00,1
2016-12-08 00:22:00,1
2016-12-08 00:31:00,1
2016-12-08 01:01:00,1
2016-12-08 01:10:00,1
2016-12-08 01:13:00,1
2016-12-08 01:15:00,1
2016-12-08 01:19:00,1
2016-12-08 01:24:00,1
2016-12-08 01:27:00,1
2016-12-08 01:28:00,1
2016-12-08 01:38:00,1
2016-12-08 01:44:00,1
2016-12-08 01:53:00,1
2016-12-08 02:00:00,1
2016-12-08 02:05:00,1
2016-12-08 02:08:00,1
2016-12-08 02:27:00,1
2016-12-08 02:28:00,1
2016-12-08 02:41:00,1
2016-12-08 02:42:00,1
2016-12-08 02:43:00,1
2016-12-08 02:45:00,1
2016-12-08 02:46:00,1
2016-12-08 02:47:00,1
2016-12-08 02:48:00,1
2016-12-08 02:50:00,1
2016-12-08 02:51:00,1
2016-12-08 02:52:00,1
2016-12-08 02:54:00,1
2016-12-08 02:56:00,1
2016-12-08 03:12:00,1
2016-12-08 03:13:00,1
2016-12-08 03:15:00,1
2016-12-08 03:16:00,1
2016-12-08 03:17:00,1
2016-12-08 03:18:00,1
2016-12-08 03:20:00,1
2016-12-08 03:21:00,1
2016-12-08 03:22:00,1
2016-12-08 03:24:00,1
2016-12-08 03:26:00,1
2016-12-08 03:41:00,1
2016-12-08 04:11:00,1
2016-12-08 04:12:00,1
2016-12-08 04:13:00,1
2016-12-08 04:15:00,1
2016-12-08 04:26:00,1
2016-12-08 04:27:00,1
2016-12-08 04:28:00,1
2016-12-08 04:30:00,1
2016-12-08 04:31:00,1
2016-12-08 04:41:00,1
2016-12-08 04:54:00,1
2016-12-08 05:04:00,1
2016-12-08 05:09:00,1
2016-12-08 05:11:00,1
2016-12-08 05:13:00,1
2016-12-08 05:19:00,1
2016-12-08 05:21:00,2
2016-12-08 05:23:00,1
2016-12-08 05:25:00,1
