46,select #
2017-01-24 00:00:00,1
2017-01-24 00:09:00,1
2017-01-24 00:33:00,1
2017-01-24 00:50:00,1
2017-01-24 01:07:00,1
2017-01-24 01:10:00,1
2017-01-24 01:24:00,1
2017-01-24 01:29:00,1
2017-01-24 01:31:00,1
2017-01-24 01:34:00,1
2017-01-24 01:37:00,1
2017-01-24 01:49:00,1
2017-01-24 01:51:00,1
2017-01-24 02:03:00,1
2017-01-24 02:05:00,1
2017-01-24 02:06:00,1
2017-01-24 02:11:00,1
2017-01-24 02:24:00,1
2017-01-24 02:25:00,1
2017-01-24 02:27:00,1
2017-01-24 02:30:00,1
2017-01-24 02:35:00,1
2017-01-24 02:36:00,1
2017-01-24 02:39:00,1
2017-01-24 03:01:00,1
2017-01-24 03:10:00,1
2017-01-24 03:14:00,1
2017-01-24 03:38:00,1
2017-01-24 03:44:00,1
2017-01-24 03:50:00,4
2017-01-24 03:51:00,2
2017-01-24 04:09:00,1
2017-01-24 04:21:00,1
2017-01-24 04:24:00,1
2017-01-24 04:26:00,1
2017-01-24 04:39:00,1
2017-01-24 04:42:00,1
2017-01-24 04:47:00,1
2017-01-24 04:49:00,1
2017-01-24 05:24:00,1
2017-01-24 05:28:00,1
2017-01-24 05:30:00,1
