91,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-30 00:00:00,1
2016-12-30 00:05:00,1
2016-12-30 00:07:00,1
2016-12-30 00:09:00,1
2016-12-30 00:14:00,1
2016-12-30 00:22:00,1
2016-12-30 00:25:00,1
2016-12-30 00:28:00,1
2016-12-30 00:30:00,1
2016-12-30 00:32:00,1
2016-12-30 00:33:00,1
2016-12-30 00:35:00,1
2016-12-30 00:40:00,1
2016-12-30 00:41:00,1
2016-12-30 00:49:00,1
2016-12-30 00:51:00,1
2016-12-30 00:53:00,1
2016-12-30 00:57:00,1
2016-12-30 01:11:00,2
2016-12-30 01:13:00,1
2016-12-30 01:26:00,1
2016-12-30 01:29:00,1
2016-12-30 01:31:00,1
2016-12-30 01:54:00,1
2016-12-30 01:56:00,1
2016-12-30 01:57:00,1
2016-12-30 01:58:00,1
2016-12-30 02:02:00,1
2016-12-30 02:04:00,1
2016-12-30 02:08:00,1
2016-12-30 02:12:00,1
2016-12-30 02:30:00,1
2016-12-30 02:32:00,1
2016-12-30 02:35:00,1
2016-12-30 02:38:00,1
2016-12-30 03:01:00,1
2016-12-30 03:08:00,1
2016-12-30 03:11:00,1
2016-12-30 03:12:00,1
2016-12-30 03:14:00,1
2016-12-30 03:15:00,1
2016-12-30 03:16:00,1
2016-12-30 03:18:00,1
2016-12-30 03:20:00,1
2016-12-30 03:22:00,1
2016-12-30 03:26:00,1
2016-12-30 03:28:00,1
2016-12-30 03:31:00,1
2016-12-30 03:33:00,1
2016-12-30 03:34:00,1
2016-12-30 03:36:00,1
2016-12-30 03:37:00,1
2016-12-30 03:40:00,1
2016-12-30 03:43:00,1
2016-12-30 03:45:00,1
2016-12-30 03:48:00,1
2016-12-30 03:51:00,1
2016-12-30 03:53:00,1
2016-12-30 03:55:00,1
2016-12-30 03:57:00,1
2016-12-30 03:58:00,1
2016-12-30 04:00:00,1
2016-12-30 04:01:00,1
2016-12-30 04:02:00,1
2016-12-30 04:03:00,1
2016-12-30 04:05:00,1
2016-12-30 04:06:00,1
2016-12-30 04:09:00,1
2016-12-30 04:12:00,1
2016-12-30 04:13:00,1
2016-12-30 04:14:00,1
2016-12-30 04:15:00,1
2016-12-30 04:17:00,1
2016-12-30 04:18:00,1
2016-12-30 04:24:00,1
2016-12-30 04:25:00,1
2016-12-30 04:27:00,1
2016-12-30 04:28:00,1
2016-12-30 04:30:00,1
2016-12-30 04:33:00,1
2016-12-30 04:35:00,1
2016-12-30 04:43:00,1
2016-12-30 04:46:00,1
2016-12-30 04:48:00,1
2016-12-30 04:49:00,1
2016-12-30 04:50:00,1
2016-12-30 04:52:00,1
2016-12-30 04:54:00,1
2016-12-30 04:55:00,1
2016-12-30 04:59:00,1
