53,select #
2016-12-30 00:03:00,1
2016-12-30 00:14:00,1
2016-12-30 00:20:00,1
2016-12-30 00:27:00,1
2016-12-30 00:42:00,1
2016-12-30 00:44:00,1
2016-12-30 00:46:00,1
2016-12-30 01:02:00,1
2016-12-30 01:03:00,1
2016-12-30 01:06:00,1
2016-12-30 01:25:00,1
2016-12-30 01:27:00,1
2016-12-30 01:30:00,1
2016-12-30 01:38:00,1
2016-12-30 01:42:00,1
2016-12-30 01:43:00,1
2016-12-30 01:46:00,1
2016-12-30 01:53:00,1
2016-12-30 01:59:00,1
2016-12-30 02:07:00,1
2016-12-30 02:10:00,1
2016-12-30 02:17:00,1
2016-12-30 02:19:00,1
2016-12-30 02:22:00,1
2016-12-30 02:25:00,1
2016-12-30 02:27:00,1
2016-12-30 02:34:00,1
2016-12-30 02:36:00,1
2016-12-30 02:46:00,1
2016-12-30 02:54:00,1
2016-12-30 02:56:00,1
2016-12-30 02:57:00,1
2016-12-30 03:03:00,1
2016-12-30 03:05:00,1
2016-12-30 03:07:00,1
2016-12-30 03:10:00,1
2016-12-30 03:23:00,1
2016-12-30 03:30:00,1
2016-12-30 03:47:00,1
2016-12-30 03:49:00,1
2016-12-30 03:56:00,1
2016-12-30 04:07:00,1
2016-12-30 04:19:00,1
2016-12-30 04:22:00,1
2016-12-30 04:23:00,1
2016-12-30 04:34:00,1
2016-12-30 04:36:00,1
2016-12-30 04:38:00,1
2016-12-30 04:41:00,1
2016-12-30 04:42:00,1
2016-12-30 04:58:00,1
2016-12-30 05:00:00,1
2016-12-30 05:04:00,1
