123,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-11 00:07:00,1
2017-01-11 00:08:00,1
2017-01-11 00:11:00,2
2017-01-11 00:17:00,1
2017-01-11 00:25:00,2
2017-01-11 00:28:00,1
2017-01-11 00:29:00,1
2017-01-11 00:30:00,1
2017-01-11 00:36:00,1
2017-01-11 00:38:00,1
2017-01-11 00:41:00,1
2017-01-11 00:44:00,1
2017-01-11 00:46:00,1
2017-01-11 00:48:00,1
2017-01-11 00:49:00,1
2017-01-11 00:50:00,1
2017-01-11 00:52:00,1
2017-01-11 00:57:00,1
2017-01-11 00:59:00,1
2017-01-11 01:00:00,1
2017-01-11 01:01:00,1
2017-01-11 01:03:00,1
2017-01-11 01:04:00,1
2017-01-11 01:05:00,1
2017-01-11 01:06:00,1
2017-01-11 01:08:00,1
2017-01-11 01:09:00,1
2017-01-11 01:10:00,1
2017-01-11 01:11:00,1
2017-01-11 01:13:00,1
2017-01-11 01:14:00,1
2017-01-11 01:15:00,1
2017-01-11 01:17:00,1
2017-01-11 01:18:00,1
2017-01-11 01:19:00,1
2017-01-11 01:20:00,1
2017-01-11 01:22:00,1
2017-01-11 01:24:00,1
2017-01-11 01:25:00,1
2017-01-11 01:27:00,1
2017-01-11 01:28:00,1
2017-01-11 01:29:00,1
2017-01-11 01:30:00,1
2017-01-11 01:32:00,1
2017-01-11 01:33:00,1
2017-01-11 01:34:00,1
2017-01-11 01:36:00,1
2017-01-11 01:38:00,1
2017-01-11 01:40:00,1
2017-01-11 01:42:00,1
2017-01-11 01:43:00,1
2017-01-11 01:44:00,1
2017-01-11 01:46:00,1
2017-01-11 01:47:00,1
2017-01-11 01:48:00,1
2017-01-11 01:51:00,1
2017-01-11 01:53:00,1
2017-01-11 01:54:00,1
2017-01-11 01:55:00,1
2017-01-11 01:57:00,1
2017-01-11 01:58:00,1
2017-01-11 02:01:00,1
2017-01-11 02:03:00,1
2017-01-11 02:08:00,1
2017-01-11 02:09:00,1
2017-01-11 02:11:00,1
2017-01-11 02:12:00,1
2017-01-11 02:13:00,1
2017-01-11 02:14:00,1
2017-01-11 02:16:00,1
2017-01-11 02:17:00,1
2017-01-11 02:18:00,1
2017-01-11 02:20:00,1
2017-01-11 02:21:00,1
2017-01-11 02:22:00,1
2017-01-11 02:39:00,1
2017-01-11 02:40:00,1
2017-01-11 02:42:00,1
2017-01-11 02:43:00,1
2017-01-11 02:44:00,1
2017-01-11 02:45:00,1
2017-01-11 02:47:00,1
2017-01-11 02:48:00,1
2017-01-11 02:49:00,1
2017-01-11 02:50:00,1
2017-01-11 02:52:00,1
2017-01-11 02:53:00,1
2017-01-11 02:58:00,1
2017-01-11 02:59:00,1
2017-01-11 03:00:00,1
2017-01-11 03:01:00,1
2017-01-11 03:04:00,1
2017-01-11 03:06:00,1
2017-01-11 03:26:00,1
2017-01-11 03:29:00,1
2017-01-11 03:31:00,1
2017-01-11 03:34:00,1
2017-01-11 03:36:00,1
2017-01-11 03:41:00,1
2017-01-11 03:43:00,1
2017-01-11 03:46:00,1
2017-01-11 03:48:00,1
2017-01-11 03:51:00,1
2017-01-11 03:56:00,1
2017-01-11 03:58:00,1
2017-01-11 04:01:00,1
2017-01-11 04:03:00,1
2017-01-11 04:06:00,1
2017-01-11 04:08:00,1
2017-01-11 04:10:00,1
2017-01-11 04:21:00,1
2017-01-11 04:31:00,1
2017-01-11 04:34:00,1
2017-01-11 04:35:00,1
2017-01-11 04:36:00,1
2017-01-11 04:37:00,1
2017-01-11 04:38:00,1
2017-01-11 04:49:00,1
2017-01-11 04:51:00,1
2017-01-11 05:02:00,2
