73,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-11 00:02:00,1
2017-01-11 00:05:00,1
2017-01-11 00:12:00,1
2017-01-11 00:14:00,1
2017-01-11 00:15:00,1
2017-01-11 00:16:00,1
2017-01-11 00:18:00,1
2017-01-11 00:20:00,1
2017-01-11 00:24:00,1
2017-01-11 00:32:00,1
2017-01-11 00:33:00,1
2017-01-11 00:34:00,1
2017-01-11 00:53:00,1
2017-01-11 01:23:00,1
2017-01-11 01:37:00,1
2017-01-11 01:49:00,1
2017-01-11 01:52:00,1
2017-01-11 01:59:00,1
2017-01-11 02:02:00,1
2017-01-11 02:04:00,1
2017-01-11 02:06:00,1
2017-01-11 02:07:00,1
2017-01-11 02:24:00,1
2017-01-11 02:26:00,1
2017-01-11 02:27:00,1
2017-01-11 02:28:00,1
2017-01-11 02:29:00,1
2017-01-11 02:31:00,1
2017-01-11 02:32:00,1
2017-01-11 02:33:00,1
2017-01-11 02:34:00,1
2017-01-11 02:36:00,1
2017-01-11 02:37:00,1
2017-01-11 02:38:00,1
2017-01-11 03:03:00,1
2017-01-11 03:05:00,1
2017-01-11 03:08:00,1
2017-01-11 03:10:00,2
2017-01-11 03:13:00,1
2017-01-11 03:15:00,1
2017-01-11 03:18:00,1
2017-01-11 03:20:00,1
2017-01-11 03:23:00,1
2017-01-11 03:24:00,1
2017-01-11 03:25:00,1
2017-01-11 03:27:00,1
2017-01-11 03:30:00,1
2017-01-11 03:32:00,1
2017-01-11 03:35:00,1
2017-01-11 03:37:00,1
2017-01-11 03:40:00,1
2017-01-11 03:42:00,1
2017-01-11 03:45:00,1
2017-01-11 03:47:00,1
2017-01-11 03:50:00,1
2017-01-11 03:52:00,1
2017-01-11 03:53:00,1
2017-01-11 03:54:00,1
2017-01-11 03:57:00,1
2017-01-11 03:59:00,1
2017-01-11 04:02:00,1
2017-01-11 04:04:00,1
2017-01-11 04:07:00,1
2017-01-11 04:15:00,1
2017-01-11 04:18:00,1
2017-01-11 04:23:00,1
2017-01-11 04:25:00,1
2017-01-11 04:27:00,1
2017-01-11 04:29:00,1
2017-01-11 04:54:00,1
2017-01-11 04:55:00,1
2017-01-11 04:58:00,1
