48,select #
2017-01-11 00:00:00,1
2017-01-11 00:01:00,1
2017-01-11 00:06:00,1
2017-01-11 00:09:00,1
2017-01-11 00:23:00,1
2017-01-11 00:27:00,1
2017-01-11 00:35:00,1
2017-01-11 00:40:00,1
2017-01-11 00:43:00,1
2017-01-11 00:45:00,1
2017-01-11 00:55:00,1
2017-01-11 00:56:00,1
2017-01-11 01:12:00,1
2017-01-11 01:39:00,1
2017-01-11 02:23:00,1
2017-01-11 02:54:00,1
2017-01-11 02:55:00,1
2017-01-11 02:56:00,1
2017-01-11 03:09:00,1
2017-01-11 03:11:00,1
2017-01-11 03:14:00,1
2017-01-11 03:16:00,1
2017-01-11 03:19:00,1
2017-01-11 03:21:00,1
2017-01-11 04:09:00,1
2017-01-11 04:12:00,1
2017-01-11 04:13:00,1
2017-01-11 04:14:00,1
2017-01-11 04:16:00,1
2017-01-11 04:20:00,1
2017-01-11 04:22:00,1
2017-01-11 04:26:00,1
2017-01-11 04:28:00,1
2017-01-11 04:30:00,1
2017-01-11 04:33:00,1
2017-01-11 04:40:00,1
2017-01-11 04:41:00,1
2017-01-11 04:42:00,1
2017-01-11 04:43:00,1
2017-01-11 04:45:00,1
2017-01-11 04:46:00,1
2017-01-11 04:47:00,1
2017-01-11 04:50:00,1
2017-01-11 04:53:00,1
2017-01-11 04:56:00,1
2017-01-11 04:59:00,1
2017-01-11 05:00:00,1
2017-01-11 05:01:00,1
