50,select #
2017-01-04 00:00:00,1
2017-01-04 00:04:00,1
2017-01-04 00:06:00,1
2017-01-04 00:14:00,1
2017-01-04 00:15:00,1
2017-01-04 00:20:00,1
2017-01-04 00:30:00,1
2017-01-04 00:46:00,1
2017-01-04 00:51:00,1
2017-01-04 00:54:00,1
2017-01-04 00:56:00,1
2017-01-04 00:59:00,1
2017-01-04 01:04:00,1
2017-01-04 01:12:00,1
2017-01-04 01:19:00,1
2017-01-04 01:24:00,1
2017-01-04 01:26:00,1
2017-01-04 01:27:00,1
2017-01-04 01:35:00,1
2017-01-04 01:38:00,1
2017-01-04 01:39:00,1
2017-01-04 01:54:00,1
2017-01-04 02:07:00,1
2017-01-04 02:14:00,1
2017-01-04 02:21:00,1
2017-01-04 02:33:00,1
2017-01-04 02:42:00,1
2017-01-04 02:45:00,1
2017-01-04 03:10:00,1
2017-01-04 03:11:00,1
2017-01-04 03:17:00,1
2017-01-04 03:33:00,1
2017-01-04 03:38:00,1
2017-01-04 03:43:00,1
2017-01-04 03:45:00,1
2017-01-04 03:46:00,1
2017-01-04 03:51:00,1
2017-01-04 04:16:00,1
2017-01-04 04:21:00,1
2017-01-04 04:32:00,1
2017-01-04 04:36:00,1
2017-01-04 04:42:00,1
2017-01-04 04:46:00,1
2017-01-04 04:58:00,1
2017-01-04 05:10:00,1
2017-01-04 05:13:00,1
2017-01-04 05:15:00,1
2017-01-04 05:17:00,1
2017-01-04 05:29:00,1
2017-01-04 05:34:00,1
