71,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-04 00:07:00,1
2017-01-04 00:09:00,1
2017-01-04 00:12:00,1
2017-01-04 00:18:00,1
2017-01-04 00:21:00,1
2017-01-04 00:27:00,1
2017-01-04 00:32:00,1
2017-01-04 00:36:00,1
2017-01-04 00:38:00,1
2017-01-04 00:40:00,1
2017-01-04 00:50:00,1
2017-01-04 00:53:00,1
2017-01-04 01:06:00,1
2017-01-04 01:08:00,1
2017-01-04 01:11:00,1
2017-01-04 01:16:00,1
2017-01-04 01:21:00,1
2017-01-04 01:23:00,1
2017-01-04 01:29:00,1
2017-01-04 01:31:00,1
2017-01-04 01:33:00,1
2017-01-04 01:36:00,1
2017-01-04 01:51:00,1
2017-01-04 01:56:00,1
2017-01-04 01:58:00,1
2017-01-04 02:00:00,1
2017-01-04 02:11:00,1
2017-01-04 02:24:00,1
2017-01-04 02:28:00,1
2017-01-04 02:34:00,1
2017-01-04 02:47:00,1
2017-01-04 02:52:00,1
2017-01-04 02:57:00,1
2017-01-04 02:59:00,1
2017-01-04 03:01:00,1
2017-01-04 03:04:00,1
2017-01-04 03:06:00,1
2017-01-04 03:13:00,1
2017-01-04 03:19:00,1
2017-01-04 03:20:00,1
2017-01-04 03:24:00,1
2017-01-04 03:27:00,1
2017-01-04 03:28:00,1
2017-01-04 03:31:00,1
2017-01-04 03:41:00,1
2017-01-04 03:48:00,1
2017-01-04 03:53:00,1
2017-01-04 03:56:00,1
2017-01-04 04:00:00,1
2017-01-04 04:02:00,1
2017-01-04 04:03:00,1
2017-01-04 04:07:00,1
2017-01-04 04:11:00,1
2017-01-04 04:17:00,1
2017-01-04 04:19:00,1
2017-01-04 04:24:00,1
2017-01-04 04:26:00,1
2017-01-04 04:27:00,1
2017-01-04 04:34:00,1
2017-01-04 04:47:00,1
2017-01-04 04:54:00,1
2017-01-04 05:01:00,1
2017-01-04 05:03:00,1
2017-01-04 05:19:00,1
2017-01-04 05:20:00,1
2017-01-04 05:22:00,1
2017-01-04 05:23:00,1
2017-01-04 05:24:00,1
2017-01-04 05:30:00,1
2017-01-04 05:32:00,1
2017-01-04 05:35:00,1
