103,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-01 00:05:00,1
2016-12-01 00:08:00,1
2016-12-01 00:09:00,1
2016-12-01 00:15:00,1
2016-12-01 00:20:00,1
2016-12-01 00:25:00,1
2016-12-01 00:26:00,1
2016-12-01 00:30:00,1
2016-12-01 00:33:00,1
2016-12-01 00:34:00,1
2016-12-01 00:37:00,1
2016-12-01 00:49:00,1
2016-12-01 00:52:00,1
2016-12-01 00:54:00,1
2016-12-01 00:56:00,1
2016-12-01 00:58:00,1
2016-12-01 00:59:00,1
2016-12-01 01:00:00,1
2016-12-01 01:02:00,1
2016-12-01 01:05:00,1
2016-12-01 01:10:00,1
2016-12-01 01:11:00,1
2016-12-01 01:15:00,1
2016-12-01 01:16:00,1
2016-12-01 01:19:00,1
2016-12-01 01:24:00,1
2016-12-01 01:26:00,1
2016-12-01 01:32:00,1
2016-12-01 01:33:00,1
2016-12-01 01:36:00,1
2016-12-01 01:37:00,1
2016-12-01 01:40:00,1
2016-12-01 01:43:00,1
2016-12-01 01:48:00,1
2016-12-01 01:56:00,2
2016-12-01 01:58:00,1
2016-12-01 02:02:00,1
2016-12-01 02:04:00,1
2016-12-01 02:05:00,1
2016-12-01 02:10:00,1
2016-12-01 02:13:00,1
2016-12-01 02:15:00,1
2016-12-01 02:16:00,1
2016-12-01 02:21:00,1
2016-12-01 02:30:00,1
2016-12-01 02:31:00,1
2016-12-01 02:34:00,1
2016-12-01 02:36:00,1
2016-12-01 02:39:00,1
2016-12-01 02:42:00,1
2016-12-01 02:47:00,1
2016-12-01 02:50:00,1
2016-12-01 02:53:00,1
2016-12-01 02:55:00,1
2016-12-01 02:56:00,1
2016-12-01 02:58:00,1
2016-12-01 03:00:00,1
2016-12-01 03:02:00,1
2016-12-01 03:05:00,1
2016-12-01 03:07:00,1
2016-12-01 03:10:00,1
2016-12-01 03:16:00,1
2016-12-01 03:18:00,1
2016-12-01 03:21:00,1
2016-12-01 03:25:00,1
2016-12-01 03:29:00,1
2016-12-01 03:31:00,1
2016-12-01 03:33:00,1
2016-12-01 03:36:00,1
2016-12-01 03:38:00,1
2016-12-01 03:42:00,1
2016-12-01 03:47:00,1
2016-12-01 03:50:00,1
2016-12-01 03:52:00,1
2016-12-01 03:55:00,1
2016-12-01 04:03:00,1
2016-12-01 04:12:00,1
2016-12-01 04:14:00,1
2016-12-01 04:17:00,1
2016-12-01 04:19:00,1
2016-12-01 04:22:00,1
2016-12-01 04:24:00,1
2016-12-01 04:26:00,1
2016-12-01 04:29:00,1
2016-12-01 04:33:00,1
2016-12-01 04:34:00,1
2016-12-01 04:35:00,1
2016-12-01 04:36:00,1
2016-12-01 04:40:00,1
2016-12-01 04:42:00,1
2016-12-01 04:46:00,1
2016-12-01 04:51:00,1
2016-12-01 04:52:00,1
2016-12-01 04:55:00,1
2016-12-01 04:57:00,1
2016-12-01 05:04:00,1
2016-12-01 05:10:00,1
2016-12-01 05:12:00,1
2016-12-01 05:17:00,1
2016-12-01 05:22:00,1
2016-12-01 05:23:00,1
2016-12-01 05:28:00,1
