93,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-07 00:07:00,1
2017-01-07 00:14:00,2
2017-01-07 00:24:00,1
2017-01-07 00:25:00,1
2017-01-07 00:28:00,1
2017-01-07 00:36:00,1
2017-01-07 00:38:00,1
2017-01-07 00:40:00,1
2017-01-07 00:42:00,1
2017-01-07 00:44:00,1
2017-01-07 00:45:00,1
2017-01-07 00:47:00,1
2017-01-07 00:50:00,1
2017-01-07 00:51:00,1
2017-01-07 00:52:00,1
2017-01-07 00:54:00,1
2017-01-07 00:56:00,1
2017-01-07 00:58:00,1
2017-01-07 01:08:00,1
2017-01-07 01:09:00,1
2017-01-07 01:12:00,1
2017-01-07 01:15:00,1
2017-01-07 01:21:00,1
2017-01-07 01:23:00,1
2017-01-07 01:24:00,1
2017-01-07 01:27:00,1
2017-01-07 01:33:00,1
2017-01-07 01:39:00,1
2017-01-07 01:41:00,1
2017-01-07 01:42:00,1
2017-01-07 01:44:00,1
2017-01-07 01:45:00,1
2017-01-07 01:46:00,1
2017-01-07 01:47:00,1
2017-01-07 01:51:00,1
2017-01-07 02:01:00,1
2017-01-07 02:03:00,1
2017-01-07 02:06:00,1
2017-01-07 02:07:00,1
2017-01-07 02:13:00,1
2017-01-07 02:16:00,1
2017-01-07 02:18:00,1
2017-01-07 02:21:00,1
2017-01-07 02:24:00,1
2017-01-07 02:27:00,1
2017-01-07 02:29:00,1
2017-01-07 02:32:00,1
2017-01-07 02:34:00,1
2017-01-07 02:37:00,1
2017-01-07 02:53:00,1
2017-01-07 02:56:00,1
2017-01-07 02:59:00,1
2017-01-07 03:02:00,1
2017-01-07 03:05:00,1
2017-01-07 03:07:00,1
2017-01-07 03:26:00,1
2017-01-07 03:29:00,1
2017-01-07 03:31:00,1
2017-01-07 03:34:00,1
2017-01-07 03:36:00,1
2017-01-07 03:40:00,1
2017-01-07 03:42:00,1
2017-01-07 03:45:00,1
2017-01-07 03:47:00,1
2017-01-07 03:50:00,1
2017-01-07 03:52:00,1
2017-01-07 03:55:00,1
2017-01-07 03:56:00,1
2017-01-07 03:57:00,1
2017-01-07 03:58:00,1
2017-01-07 04:00:00,1
2017-01-07 04:01:00,1
2017-01-07 04:25:00,1
2017-01-07 04:26:00,1
2017-01-07 04:28:00,1
2017-01-07 04:32:00,1
2017-01-07 04:38:00,1
2017-01-07 04:39:00,1
2017-01-07 04:42:00,1
2017-01-07 04:44:00,1
2017-01-07 04:47:00,1
2017-01-07 04:49:00,1
2017-01-07 04:52:00,1
2017-01-07 04:55:00,1
2017-01-07 04:58:00,1
2017-01-07 05:01:00,1
2017-01-07 05:03:00,1
2017-01-07 05:05:00,2
2017-01-07 05:07:00,1
2017-01-07 05:08:00,1
2017-01-07 05:11:00,1
