42,select #
2016-11-30 00:00:00,1
2016-11-30 00:03:00,1
2016-11-30 00:09:00,1
2016-11-30 00:11:00,1
2016-11-30 00:14:00,1
2016-11-30 00:29:00,1
2016-11-30 00:30:00,1
2016-11-30 00:32:00,1
2016-11-30 00:38:00,1
2016-11-30 00:41:00,1
2016-11-30 00:47:00,1
2016-11-30 00:52:00,1
2016-11-30 00:57:00,1
2016-11-30 01:25:00,1
2016-11-30 01:32:00,1
2016-11-30 01:40:00,1
2016-11-30 01:43:00,1
2016-11-30 01:57:00,1
2016-11-30 02:05:00,1
2016-11-30 02:06:00,1
2016-11-30 02:15:00,1
2016-11-30 02:26:00,1
2016-11-30 02:38:00,1
2016-11-30 02:57:00,1
2016-11-30 03:27:00,1
2016-11-30 03:30:00,1
2016-11-30 03:37:00,1
2016-11-30 03:41:00,1
2016-11-30 03:49:00,1
2016-11-30 03:50:00,1
2016-11-30 03:56:00,1
2016-11-30 04:10:00,1
2016-11-30 04:19:00,1
2016-11-30 04:22:00,1
2016-11-30 04:34:00,1
2016-11-30 04:39:00,1
2016-11-30 04:45:00,1
2016-11-30 04:47:00,1
2016-11-30 04:51:00,1
2016-11-30 05:03:00,1
2016-11-30 05:29:00,1
2016-11-30 05:31:00,1
