63,select #
2016-12-22 00:00:00,1
2016-12-22 00:04:00,1
2016-12-22 00:06:00,1
2016-12-22 00:12:00,1
2016-12-22 00:13:00,1
2016-12-22 00:21:00,1
2016-12-22 00:22:00,1
2016-12-22 00:29:00,1
2016-12-22 00:33:00,1
2016-12-22 00:46:00,1
2016-12-22 00:47:00,1
2016-12-22 00:54:00,1
2016-12-22 01:03:00,1
2016-12-22 01:16:00,1
2016-12-22 01:20:00,1
2016-12-22 01:25:00,1
2016-12-22 01:32:00,1
2016-12-22 01:43:00,1
2016-12-22 01:45:00,1
2016-12-22 01:54:00,1
2016-12-22 01:55:00,1
2016-12-22 01:57:00,1
2016-12-22 02:05:00,1
2016-12-22 02:27:00,1
2016-12-22 02:28:00,1
2016-12-22 02:29:00,1
2016-12-22 02:31:00,1
2016-12-22 02:32:00,1
2016-12-22 02:33:00,1
2016-12-22 02:34:00,1
2016-12-22 02:36:00,1
2016-12-22 02:37:00,1
2016-12-22 02:38:00,1
2016-12-22 02:39:00,1
2016-12-22 02:40:00,1
2016-12-22 02:57:00,1
2016-12-22 02:59:00,1
2016-12-22 03:26:00,1
2016-12-22 03:28:00,1
2016-12-22 03:29:00,1
2016-12-22 03:30:00,1
2016-12-22 03:31:00,1
2016-12-22 03:33:00,1
2016-12-22 03:34:00,1
2016-12-22 03:35:00,1
2016-12-22 03:36:00,1
2016-12-22 03:38:00,1
2016-12-22 03:40:00,1
2016-12-22 04:18:00,1
2016-12-22 04:21:00,1
2016-12-22 04:23:00,1
2016-12-22 04:24:00,1
2016-12-22 04:43:00,1
2016-12-22 04:45:00,1
2016-12-22 04:57:00,1
2016-12-22 04:58:00,1
2016-12-22 04:59:00,1
2016-12-22 05:02:00,1
2016-12-22 05:06:00,1
2016-12-22 05:11:00,1
2016-12-22 05:15:00,1
2016-12-22 05:17:00,1
2016-12-22 05:27:00,1
