95,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-22 00:01:00,1
2016-12-22 00:05:00,1
2016-12-22 00:09:00,1
2016-12-22 00:11:00,1
2016-12-22 00:17:00,1
2016-12-22 00:18:00,1
2016-12-22 00:26:00,1
2016-12-22 00:30:00,1
2016-12-22 00:32:00,1
2016-12-22 00:35:00,1
2016-12-22 00:38:00,1
2016-12-22 00:50:00,1
2016-12-22 00:54:00,1
2016-12-22 00:58:00,1
2016-12-22 01:02:00,1
2016-12-22 01:07:00,1
2016-12-22 01:11:00,1
2016-12-22 01:12:00,1
2016-12-22 01:14:00,1
2016-12-22 01:18:00,1
2016-12-22 01:21:00,1
2016-12-22 01:22:00,1
2016-12-22 01:27:00,1
2016-12-22 01:28:00,1
2016-12-22 01:29:00,1
2016-12-22 01:33:00,1
2016-12-22 01:36:00,1
2016-12-22 01:37:00,1
2016-12-22 01:39:00,1
2016-12-22 01:42:00,1
2016-12-22 01:47:00,1
2016-12-22 01:48:00,1
2016-12-22 01:51:00,1
2016-12-22 01:52:00,1
2016-12-22 02:06:00,1
2016-12-22 02:09:00,1
2016-12-22 02:14:00,1
2016-12-22 02:16:00,1
2016-12-22 02:19:00,1
2016-12-22 02:21:00,1
2016-12-22 02:25:00,1
2016-12-22 02:41:00,1
2016-12-22 02:44:00,1
2016-12-22 02:46:00,1
2016-12-22 02:48:00,1
2016-12-22 02:51:00,1
2016-12-22 02:54:00,1
2016-12-22 03:00:00,1
2016-12-22 03:03:00,1
2016-12-22 03:05:00,1
2016-12-22 03:08:00,1
2016-12-22 03:13:00,1
2016-12-22 03:16:00,1
2016-12-22 03:18:00,1
2016-12-22 03:21:00,1
2016-12-22 03:24:00,1
2016-12-22 03:43:00,1
2016-12-22 03:46:00,1
2016-12-22 03:48:00,1
2016-12-22 03:51:00,1
2016-12-22 03:54:00,1
2016-12-22 03:56:00,1
2016-12-22 03:59:00,1
2016-12-22 04:01:00,1
2016-12-22 04:04:00,1
2016-12-22 04:06:00,1
2016-12-22 04:10:00,1
2016-12-22 04:12:00,1
2016-12-22 04:13:00,1
2016-12-22 04:14:00,1
2016-12-22 04:16:00,1
2016-12-22 04:17:00,1
2016-12-22 04:19:00,1
2016-12-22 04:22:00,1
2016-12-22 04:25:00,1
2016-12-22 04:27:00,1
2016-12-22 04:30:00,1
2016-12-22 04:32:00,1
2016-12-22 04:35:00,1
2016-12-22 04:37:00,1
2016-12-22 04:41:00,1
2016-12-22 04:49:00,1
2016-12-22 04:51:00,1
2016-12-22 04:55:00,1
2016-12-22 05:02:00,1
2016-12-22 05:04:00,1
2016-12-22 05:05:00,1
2016-12-22 05:09:00,1
2016-12-22 05:10:00,1
2016-12-22 05:14:00,1
2016-12-22 05:22:00,1
2016-12-22 05:23:00,1
2016-12-22 05:24:00,1
2016-12-22 05:25:00,1
2016-12-22 05:26:00,1
