130,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-01 00:01:00,1
2017-01-01 00:02:00,1
2017-01-01 00:04:00,1
2017-01-01 00:10:00,1
2017-01-01 00:13:00,1
2017-01-01 00:14:00,1
2017-01-01 00:20:00,1
2017-01-01 00:23:00,1
2017-01-01 00:24:00,1
2017-01-01 00:25:00,1
2017-01-01 00:29:00,1
2017-01-01 00:31:00,1
2017-01-01 00:34:00,1
2017-01-01 00:36:00,1
2017-01-01 00:41:00,1
2017-01-01 00:48:00,1
2017-01-01 00:49:00,1
2017-01-01 00:52:00,1
2017-01-01 00:56:00,1
2017-01-01 00:57:00,1
2017-01-01 00:58:00,1
2017-01-01 01:05:00,1
2017-01-01 01:08:00,1
2017-01-01 01:12:00,1
2017-01-01 01:13:00,1
2017-01-01 01:14:00,1
2017-01-01 01:19:00,1
2017-01-01 01:20:00,1
2017-01-01 01:21:00,1
2017-01-01 01:22:00,1
2017-01-01 01:25:00,1
2017-01-01 01:26:00,1
2017-01-01 01:27:00,1
2017-01-01 01:28:00,1
2017-01-01 01:30:00,1
2017-01-01 01:31:00,1
2017-01-01 01:32:00,1
2017-01-01 01:35:00,1
2017-01-01 01:40:00,1
2017-01-01 01:43:00,1
2017-01-01 01:45:00,1
2017-01-01 01:48:00,1
2017-01-01 01:50:00,1
2017-01-01 01:56:00,1
2017-01-01 01:57:00,1
2017-01-01 02:00:00,1
2017-01-01 02:02:00,1
2017-01-01 02:05:00,1
2017-01-01 02:07:00,1
2017-01-01 02:11:00,1
2017-01-01 02:12:00,1
2017-01-01 02:13:00,1
2017-01-01 02:15:00,1
2017-01-01 02:16:00,1
2017-01-01 02:17:00,1
2017-01-01 02:18:00,1
2017-01-01 02:20:00,1
2017-01-01 02:21:00,1
2017-01-01 02:22:00,1
2017-01-01 02:23:00,1
2017-01-01 02:24:00,1
2017-01-01 02:26:00,1
2017-01-01 02:27:00,1
2017-01-01 02:29:00,1
2017-01-01 02:32:00,1
2017-01-01 02:34:00,1
2017-01-01 02:37:00,1
2017-01-01 02:55:00,1
2017-01-01 02:56:00,1
2017-01-01 02:58:00,1
2017-01-01 02:59:00,1
2017-01-01 03:00:00,1
2017-01-01 03:01:00,1
2017-01-01 03:03:00,1
2017-01-01 03:04:00,1
2017-01-01 03:05:00,1
2017-01-01 03:06:00,1
2017-01-01 03:08:00,1
2017-01-01 03:09:00,1
2017-01-01 03:10:00,1
2017-01-01 03:11:00,1
2017-01-01 03:12:00,1
2017-01-01 03:13:00,1
2017-01-01 03:14:00,1
2017-01-01 03:16:00,1
2017-01-01 03:17:00,1
2017-01-01 03:18:00,1
2017-01-01 03:19:00,1
2017-01-01 03:21:00,1
2017-01-01 03:22:00,1
2017-01-01 03:39:00,1
2017-01-01 03:42:00,1
2017-01-01 03:43:00,1
2017-01-01 03:44:00,1
2017-01-01 03:45:00,1
2017-01-01 03:47:00,1
2017-01-01 03:48:00,1
2017-01-01 03:49:00,1
2017-01-01 03:50:00,1
2017-01-01 03:52:00,1
2017-01-01 03:53:00,1
2017-01-01 03:55:00,1
2017-01-01 03:56:00,1
2017-01-01 03:58:00,1
2017-01-01 03:59:00,1
2017-01-01 04:06:00,1
2017-01-01 04:09:00,1
2017-01-01 04:53:00,1
2017-01-01 04:54:00,1
2017-01-01 04:56:00,1
2017-01-01 04:57:00,1
2017-01-01 04:58:00,1
2017-01-01 05:02:00,1
2017-01-01 05:06:00,1
2017-01-01 05:12:00,1
2017-01-01 05:14:00,1
2017-01-01 05:15:00,1
2017-01-01 05:16:00,1
2017-01-01 05:21:00,1
2017-01-01 05:23:00,1
2017-01-01 05:24:00,1
2017-01-01 05:27:00,2
2017-01-01 05:28:00,1
2017-01-01 05:32:00,1
2017-01-01 05:33:00,1
2017-01-01 05:38:00,1
2017-01-01 05:40:00,1
2017-01-01 05:41:00,1
2017-01-01 05:43:00,1
