106,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-01 00:00:00,1
2017-01-01 00:03:00,1
2017-01-01 00:05:00,1
2017-01-01 00:07:00,1
2017-01-01 00:08:00,1
2017-01-01 00:09:00,1
2017-01-01 00:11:00,1
2017-01-01 00:14:00,1
2017-01-01 00:15:00,1
2017-01-01 00:16:00,1
2017-01-01 00:18:00,1
2017-01-01 00:19:00,1
2017-01-01 00:21:00,1
2017-01-01 00:26:00,1
2017-01-01 00:27:00,1
2017-01-01 00:30:00,1
2017-01-01 00:33:00,1
2017-01-01 00:39:00,1
2017-01-01 00:40:00,1
2017-01-01 00:42:00,1
2017-01-01 00:44:00,1
2017-01-01 00:45:00,1
2017-01-01 00:46:00,1
2017-01-01 00:48:00,1
2017-01-01 00:51:00,1
2017-01-01 00:52:00,1
2017-01-01 00:54:00,1
2017-01-01 01:00:00,1
2017-01-01 01:10:00,1
2017-01-01 01:11:00,1
2017-01-01 01:15:00,1
2017-01-01 01:16:00,1
2017-01-01 01:18:00,1
2017-01-01 01:34:00,1
2017-01-01 01:36:00,1
2017-01-01 01:37:00,1
2017-01-01 01:38:00,1
2017-01-01 01:41:00,1
2017-01-01 01:44:00,1
2017-01-01 01:46:00,1
2017-01-01 01:49:00,1
2017-01-01 01:53:00,1
2017-01-01 01:55:00,1
2017-01-01 02:28:00,1
2017-01-01 02:31:00,1
2017-01-01 02:33:00,1
2017-01-01 02:36:00,1
2017-01-01 02:39:00,1
2017-01-01 02:40:00,1
2017-01-01 02:42:00,1
2017-01-01 02:43:00,1
2017-01-01 02:45:00,1
2017-01-01 02:48:00,1
2017-01-01 02:50:00,1
2017-01-01 02:54:00,1
2017-01-01 03:23:00,1
2017-01-01 03:24:00,1
2017-01-01 03:26:00,1
2017-01-01 03:27:00,1
2017-01-01 03:28:00,1
2017-01-01 03:29:00,1
2017-01-01 03:31:00,1
2017-01-01 03:32:00,1
2017-01-01 03:34:00,1
2017-01-01 03:37:00,1
2017-01-01 03:38:00,1
2017-01-01 03:40:00,1
2017-01-01 04:10:00,1
2017-01-01 04:11:00,1
2017-01-01 04:12:00,1
2017-01-01 04:14:00,1
2017-01-01 04:15:00,1
2017-01-01 04:16:00,1
2017-01-01 04:17:00,1
2017-01-01 04:19:00,1
2017-01-01 04:20:00,1
2017-01-01 04:21:00,1
2017-01-01 04:22:00,1
2017-01-01 04:25:00,1
2017-01-01 04:26:00,1
2017-01-01 04:27:00,1
2017-01-01 04:28:00,1
2017-01-01 04:30:00,1
2017-01-01 04:31:00,1
2017-01-01 04:32:00,1
2017-01-01 04:33:00,1
2017-01-01 04:35:00,1
2017-01-01 04:36:00,1
2017-01-01 04:37:00,1
2017-01-01 04:40:00,1
2017-01-01 04:42:00,1
2017-01-01 04:45:00,1
2017-01-01 04:47:00,1
2017-01-01 04:50:00,1
2017-01-01 04:52:00,1
2017-01-01 04:59:00,1
2017-01-01 05:07:00,1
2017-01-01 05:19:00,1
2017-01-01 05:25:00,1
2017-01-01 05:28:00,1
2017-01-01 05:30:00,1
2017-01-01 05:35:00,2
2017-01-01 05:37:00,1
2017-01-01 05:38:00,1
2017-01-01 05:44:00,1
