49,select #
2017-01-15 00:00:00,1
2017-01-15 00:04:00,1
2017-01-15 00:13:00,1
2017-01-15 00:15:00,1
2017-01-15 00:27:00,1
2017-01-15 00:30:00,1
2017-01-15 01:05:00,1
2017-01-15 01:16:00,1
2017-01-15 01:31:00,1
2017-01-15 01:54:00,1
2017-01-15 01:55:00,1
2017-01-15 02:02:00,1
2017-01-15 02:04:00,1
2017-01-15 02:08:00,1
2017-01-15 02:09:00,1
2017-01-15 02:17:00,1
2017-01-15 02:32:00,1
2017-01-15 02:34:00,1
2017-01-15 02:36:00,1
2017-01-15 02:44:00,1
2017-01-15 02:46:00,1
2017-01-15 02:50:00,1
2017-01-15 02:53:00,1
2017-01-15 02:58:00,1
2017-01-15 03:03:00,1
2017-01-15 03:19:00,1
2017-01-15 03:21:00,1
2017-01-15 03:24:00,1
2017-01-15 03:44:00,1
2017-01-15 03:48:00,1
2017-01-15 03:52:00,1
2017-01-15 03:55:00,1
2017-01-15 04:00:00,1
2017-01-15 04:04:00,1
2017-01-15 04:15:00,1
2017-01-15 04:18:00,1
2017-01-15 04:20:00,1
2017-01-15 04:22:00,1
2017-01-15 04:28:00,1
2017-01-15 04:34:00,1
2017-01-15 04:37:00,1
2017-01-15 04:41:00,1
2017-01-15 04:48:00,1
2017-01-15 04:55:00,1
2017-01-15 05:11:00,1
2017-01-15 05:18:00,1
2017-01-15 05:32:00,1
2017-01-15 05:57:00,1
2017-01-15 05:58:00,1
