82,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-15 00:08:00,1
2017-01-15 00:09:00,1
2017-01-15 00:17:00,1
2017-01-15 00:22:00,1
2017-01-15 00:23:00,1
2017-01-15 00:25:00,1
2017-01-15 00:32:00,1
2017-01-15 00:34:00,1
2017-01-15 00:37:00,1
2017-01-15 00:39:00,1
2017-01-15 00:42:00,1
2017-01-15 00:49:00,1
2017-01-15 00:56:00,1
2017-01-15 00:58:00,1
2017-01-15 01:02:00,1
2017-01-15 01:11:00,1
2017-01-15 01:15:00,1
2017-01-15 01:20:00,1
2017-01-15 01:21:00,1
2017-01-15 01:30:00,1
2017-01-15 01:32:00,1
2017-01-15 01:36:00,1
2017-01-15 01:37:00,1
2017-01-15 01:44:00,1
2017-01-15 01:45:00,1
2017-01-15 01:47:00,1
2017-01-15 01:48:00,1
2017-01-15 01:50:00,1
2017-01-15 02:01:00,1
2017-01-15 02:11:00,1
2017-01-15 02:13:00,1
2017-01-15 02:15:00,1
2017-01-15 02:18:00,1
2017-01-15 02:26:00,1
2017-01-15 02:28:00,1
2017-01-15 02:31:00,1
2017-01-15 02:37:00,1
2017-01-15 02:41:00,1
2017-01-15 02:42:00,1
2017-01-15 02:56:00,1
2017-01-15 03:05:00,1
2017-01-15 03:09:00,1
2017-01-15 03:14:00,1
2017-01-15 03:15:00,1
2017-01-15 03:17:00,1
2017-01-15 03:25:00,1
2017-01-15 03:29:00,1
2017-01-15 03:31:00,1
2017-01-15 03:33:00,1
2017-01-15 03:36:00,1
2017-01-15 03:37:00,1
2017-01-15 03:46:00,1
2017-01-15 03:54:00,1
2017-01-15 03:58:00,1
2017-01-15 04:11:00,1
2017-01-15 04:32:00,1
2017-01-15 04:36:00,1
2017-01-15 04:42:00,1
2017-01-15 04:50:00,1
2017-01-15 04:52:00,1
2017-01-15 04:56:00,1
2017-01-15 04:58:00,1
2017-01-15 04:59:00,1
2017-01-15 05:01:00,1
2017-01-15 05:16:00,1
2017-01-15 05:18:00,1
2017-01-15 05:20:00,1
2017-01-15 05:23:00,1
2017-01-15 05:27:00,1
2017-01-15 05:31:00,1
2017-01-15 05:41:00,1
2017-01-15 05:42:00,1
2017-01-15 05:43:00,1
2017-01-15 05:44:00,1
2017-01-15 05:46:00,1
2017-01-15 05:47:00,1
2017-01-15 05:48:00,1
2017-01-15 05:50:00,1
2017-01-15 05:52:00,1
2017-01-15 05:54:00,1
2017-01-15 05:55:00,1
2017-01-15 05:56:00,1
