48,select #
2017-01-02 00:01:00,1
2017-01-02 00:23:00,1
2017-01-02 00:40:00,1
2017-01-02 00:42:00,1
2017-01-02 00:45:00,1
2017-01-02 00:47:00,1
2017-01-02 00:50:00,1
2017-01-02 00:52:00,1
2017-01-02 01:41:00,1
2017-01-02 01:44:00,1
2017-01-02 01:46:00,1
2017-01-02 01:49:00,1
2017-01-02 01:51:00,1
2017-01-02 01:56:00,1
2017-01-02 01:59:00,1
2017-01-02 02:01:00,1
2017-01-02 02:04:00,1
2017-01-02 02:06:00,1
2017-01-02 02:25:00,1
2017-01-02 02:27:00,1
2017-01-02 02:30:00,1
2017-01-02 02:32:00,1
2017-01-02 02:35:00,1
2017-01-02 02:37:00,1
2017-01-02 03:03:00,1
2017-01-02 03:06:00,1
2017-01-02 03:25:00,1
2017-01-02 03:28:00,1
2017-01-02 03:30:00,1
2017-01-02 03:33:00,1
2017-01-02 03:35:00,1
2017-01-02 03:38:00,1
2017-01-02 03:44:00,1
2017-01-02 03:47:00,1
2017-01-02 03:49:00,1
2017-01-02 03:52:00,1
2017-01-02 03:58:00,1
2017-01-02 04:01:00,1
2017-01-02 04:03:00,1
2017-01-02 04:06:00,1
2017-01-02 04:24:00,1
2017-01-02 04:26:00,1
2017-01-02 04:39:00,1
2017-01-02 04:55:00,1
2017-01-02 04:56:00,1
2017-01-02 04:57:00,1
2017-01-02 04:59:00,1
2017-01-02 05:00:00,1
