51,select #
2016-12-31 00:11:00,1
2016-12-31 00:23:00,1
2016-12-31 00:26:00,1
2016-12-31 00:33:00,1
2016-12-31 00:34:00,1
2016-12-31 00:48:00,1
2016-12-31 00:49:00,1
2016-12-31 00:50:00,1
2016-12-31 00:53:00,1
2016-12-31 00:56:00,1
2016-12-31 00:59:00,1
2016-12-31 01:09:00,1
2016-12-31 01:33:00,1
2016-12-31 02:10:00,1
2016-12-31 02:13:00,1
2016-12-31 02:15:00,1
2016-12-31 02:18:00,1
2016-12-31 02:20:00,1
2016-12-31 02:23:00,1
2016-12-31 03:07:00,1
2016-12-31 03:08:00,1
2016-12-31 03:10:00,1
2016-12-31 03:11:00,1
2016-12-31 03:13:00,1
2016-12-31 03:14:00,1
2016-12-31 03:15:00,1
2016-12-31 03:16:00,1
2016-12-31 03:18:00,1
2016-12-31 03:19:00,1
2016-12-31 03:20:00,1
2016-12-31 03:21:00,1
2016-12-31 03:23:00,1
2016-12-31 04:25:00,1
2016-12-31 04:27:00,1
2016-12-31 04:30:00,1
2016-12-31 04:32:00,1
2016-12-31 04:35:00,1
2016-12-31 04:37:00,1
2016-12-31 04:41:00,1
2016-12-31 04:43:00,1
2016-12-31 04:48:00,1
2016-12-31 04:54:00,1
2016-12-31 04:57:00,1
2016-12-31 04:59:00,1
2016-12-31 05:06:00,1
2016-12-31 05:08:00,1
2016-12-31 05:09:00,1
2016-12-31 05:10:00,1
2016-12-31 05:11:00,1
2016-12-31 05:17:00,2
