109,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-09 00:01:00,1
2016-12-09 00:10:00,1
2016-12-09 00:15:00,1
2016-12-09 00:16:00,1
2016-12-09 00:21:00,1
2016-12-09 00:23:00,1
2016-12-09 00:24:00,1
2016-12-09 00:27:00,1
2016-12-09 00:28:00,1
2016-12-09 00:30:00,1
2016-12-09 00:32:00,1
2016-12-09 00:33:00,1
2016-12-09 00:35:00,1
2016-12-09 00:37:00,1
2016-12-09 00:38:00,1
2016-12-09 00:39:00,1
2016-12-09 00:40:00,1
2016-12-09 00:45:00,1
2016-12-09 00:51:00,1
2016-12-09 00:54:00,1
2016-12-09 00:55:00,1
2016-12-09 00:56:00,1
2016-12-09 00:58:00,1
2016-12-09 00:59:00,1
2016-12-09 01:00:00,1
2016-12-09 01:04:00,1
2016-12-09 01:09:00,1
2016-12-09 01:18:00,1
2016-12-09 01:20:00,1
2016-12-09 01:23:00,1
2016-12-09 01:25:00,1
2016-12-09 01:30:00,1
2016-12-09 01:35:00,1
2016-12-09 01:40:00,1
2016-12-09 01:49:00,1
2016-12-09 01:52:00,1
2016-12-09 01:53:00,1
2016-12-09 01:56:00,1
2016-12-09 01:58:00,1
2016-12-09 02:00:00,1
2016-12-09 02:09:00,1
2016-12-09 02:14:00,1
2016-12-09 02:17:00,1
2016-12-09 02:19:00,1
2016-12-09 02:21:00,1
2016-12-09 02:25:00,1
2016-12-09 02:28:00,1
2016-12-09 02:32:00,1
2016-12-09 02:35:00,1
2016-12-09 02:40:00,1
2016-12-09 02:43:00,1
2016-12-09 02:46:00,1
2016-12-09 02:48:00,1
2016-12-09 02:50:00,1
2016-12-09 02:53:00,1
2016-12-09 02:54:00,1
2016-12-09 02:57:00,1
2016-12-09 02:59:00,1
2016-12-09 03:06:00,1
2016-12-09 03:07:00,1
2016-12-09 03:11:00,1
2016-12-09 03:17:00,1
2016-12-09 03:23:00,1
2016-12-09 03:24:00,1
2016-12-09 03:25:00,1
2016-12-09 03:28:00,1
2016-12-09 03:30:00,1
2016-12-09 03:33:00,1
2016-12-09 03:35:00,1
2016-12-09 03:37:00,1
2016-12-09 03:38:00,1
2016-12-09 03:41:00,1
2016-12-09 03:44:00,1
2016-12-09 03:51:00,1
2016-12-09 03:53:00,1
2016-12-09 03:54:00,1
2016-12-09 03:56:00,1
2016-12-09 03:57:00,1
2016-12-09 04:02:00,1
2016-12-09 04:04:00,1
2016-12-09 04:06:00,1
2016-12-09 04:08:00,1
2016-12-09 04:10:00,1
2016-12-09 04:13:00,1
2016-12-09 04:15:00,1
2016-12-09 04:16:00,1
2016-12-09 04:23:00,1
2016-12-09 04:24:00,1
2016-12-09 04:27:00,1
2016-12-09 04:33:00,1
2016-12-09 04:34:00,1
2016-12-09 04:39:00,1
2016-12-09 04:41:00,1
2016-12-09 04:43:00,1
2016-12-09 04:45:00,1
2016-12-09 04:48:00,1
2016-12-09 04:55:00,1
2016-12-09 04:59:00,1
2016-12-09 05:01:00,1
2016-12-09 05:02:00,1
2016-12-09 05:03:00,1
2016-12-09 05:10:00,3
2016-12-09 05:12:00,1
2016-12-09 05:17:00,1
2016-12-09 05:18:00,1
2016-12-09 05:25:00,1
2016-12-09 05:28:00,1
