54,select #
2016-12-09 00:00:00,1
2016-12-09 00:02:00,1
2016-12-09 00:03:00,1
2016-12-09 00:04:00,1
2016-12-09 00:06:00,1
2016-12-09 00:25:00,1
2016-12-09 00:34:00,1
2016-12-09 00:46:00,1
2016-12-09 00:50:00,1
2016-12-09 00:52:00,1
2016-12-09 01:06:00,1
2016-12-09 01:12:00,1
2016-12-09 01:28:00,1
2016-12-09 01:29:00,1
2016-12-09 01:42:00,1
2016-12-09 01:45:00,1
2016-12-09 01:46:00,1
2016-12-09 01:47:00,1
2016-12-09 01:51:00,1
2016-12-09 02:04:00,1
2016-12-09 02:12:00,1
2016-12-09 02:16:00,1
2016-12-09 02:23:00,1
2016-12-09 02:27:00,1
2016-12-09 02:30:00,1
2016-12-09 02:34:00,1
2016-12-09 02:37:00,1
2016-12-09 02:38:00,1
2016-12-09 02:41:00,1
2016-12-09 02:42:00,1
2016-12-09 03:05:00,1
2016-12-09 03:08:00,1
2016-12-09 03:10:00,1
2016-12-09 03:15:00,1
2016-12-09 03:16:00,1
2016-12-09 03:27:00,1
2016-12-09 03:29:00,1
2016-12-09 03:45:00,1
2016-12-09 03:48:00,1
2016-12-09 03:52:00,1
2016-12-09 03:59:00,1
2016-12-09 04:14:00,1
2016-12-09 04:21:00,1
2016-12-09 04:32:00,1
2016-12-09 04:38:00,1
2016-12-09 04:44:00,1
2016-12-09 04:47:00,1
2016-12-09 04:53:00,1
2016-12-09 04:54:00,1
2016-12-09 04:58:00,1
2016-12-09 05:00:00,1
2016-12-09 05:08:00,1
2016-12-09 05:19:00,1
2016-12-09 05:26:00,1
