49,select #
2017-01-18 00:11:00,1
2017-01-18 00:22:00,1
2017-01-18 00:25:00,1
2017-01-18 00:28:00,1
2017-01-18 00:32:00,1
2017-01-18 00:39:00,1
2017-01-18 00:43:00,1
2017-01-18 00:50:00,1
2017-01-18 00:55:00,1
2017-01-18 01:01:00,1
2017-01-18 01:07:00,1
2017-01-18 01:09:00,1
2017-01-18 01:12:00,1
2017-01-18 01:15:00,1
2017-01-18 01:20:00,1
2017-01-18 01:26:00,1
2017-01-18 01:34:00,1
2017-01-18 01:35:00,1
2017-01-18 01:37:00,1
2017-01-18 02:23:00,1
2017-01-18 02:25:00,1
2017-01-18 02:26:00,1
2017-01-18 02:28:00,1
2017-01-18 02:43:00,1
2017-01-18 02:49:00,1
2017-01-18 02:55:00,1
2017-01-18 03:11:00,1
2017-01-18 03:21:00,1
2017-01-18 03:23:00,1
2017-01-18 03:24:00,1
2017-01-18 03:26:00,1
2017-01-18 03:29:00,1
2017-01-18 03:30:00,1
2017-01-18 03:35:00,1
2017-01-18 03:46:00,1
2017-01-18 04:04:00,1
2017-01-18 04:13:00,1
2017-01-18 04:18:00,1
2017-01-18 04:21:00,1
2017-01-18 04:24:00,1
2017-01-18 04:32:00,1
2017-01-18 04:33:00,1
2017-01-18 04:34:00,1
2017-01-18 04:37:00,1
2017-01-18 04:39:00,1
2017-01-18 04:55:00,1
2017-01-18 05:01:00,1
2017-01-18 05:32:00,1
2017-01-18 05:34:00,1
