42,select #
2017-01-10 00:04:00,1
2017-01-10 00:39:00,1
2017-01-10 00:51:00,1
2017-01-10 00:56:00,1
2017-01-10 01:04:00,1
2017-01-10 01:10:00,1
2017-01-10 01:22:00,1
2017-01-10 01:26:00,1
2017-01-10 01:37:00,1
2017-01-10 01:46:00,1
2017-01-10 01:51:00,1
2017-01-10 01:57:00,1
2017-01-10 02:02:00,1
2017-01-10 02:05:00,1
2017-01-10 02:25:00,1
2017-01-10 02:31:00,1
2017-01-10 02:38:00,1
2017-01-10 02:45:00,1
2017-01-10 02:59:00,1
2017-01-10 03:14:00,1
2017-01-10 03:19:00,1
2017-01-10 03:28:00,1
2017-01-10 03:34:00,1
2017-01-10 03:35:00,1
2017-01-10 03:53:00,1
2017-01-10 03:56:00,1
2017-01-10 04:07:00,1
2017-01-10 04:15:00,1
2017-01-10 04:21:00,1
2017-01-10 04:23:00,1
2017-01-10 04:26:00,1
2017-01-10 04:27:00,1
2017-01-10 04:30:00,1
2017-01-10 04:37:00,1
2017-01-10 04:43:00,1
2017-01-10 04:45:00,1
2017-01-10 04:50:00,1
2017-01-10 05:09:00,1
2017-01-10 05:12:00,1
2017-01-10 05:14:00,1
2017-01-10 05:23:00,1
2017-01-10 05:24:00,1
