105,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-03 00:07:00,1
2016-12-03 00:08:00,1
2016-12-03 00:09:00,1
2016-12-03 00:11:00,1
2016-12-03 00:17:00,1
2016-12-03 00:18:00,1
2016-12-03 00:19:00,1
2016-12-03 00:21:00,1
2016-12-03 00:22:00,1
2016-12-03 00:23:00,1
2016-12-03 00:26:00,1
2016-12-03 00:28:00,1
2016-12-03 00:29:00,1
2016-12-03 00:32:00,1
2016-12-03 00:33:00,1
2016-12-03 00:42:00,1
2016-12-03 00:45:00,1
2016-12-03 00:49:00,1
2016-12-03 00:53:00,1
2016-12-03 00:54:00,1
2016-12-03 00:55:00,1
2016-12-03 00:57:00,1
2016-12-03 00:59:00,1
2016-12-03 01:00:00,1
2016-12-03 01:09:00,1
2016-12-03 01:12:00,1
2016-12-03 01:14:00,1
2016-12-03 01:15:00,1
2016-12-03 01:17:00,1
2016-12-03 01:31:00,1
2016-12-03 01:32:00,1
2016-12-03 01:35:00,1
2016-12-03 01:38:00,1
2016-12-03 01:41:00,1
2016-12-03 01:42:00,1
2016-12-03 01:45:00,1
2016-12-03 01:46:00,1
2016-12-03 01:50:00,1
2016-12-03 01:51:00,1
2016-12-03 01:58:00,1
2016-12-03 02:02:00,1
2016-12-03 02:05:00,1
2016-12-03 02:11:00,1
2016-12-03 02:13:00,1
2016-12-03 02:14:00,1
2016-12-03 02:15:00,1
2016-12-03 02:16:00,1
2016-12-03 02:18:00,1
2016-12-03 02:35:00,1
2016-12-03 02:36:00,1
2016-12-03 02:37:00,1
2016-12-03 02:38:00,1
2016-12-03 02:39:00,1
2016-12-03 02:41:00,1
2016-12-03 03:01:00,1
2016-12-03 03:03:00,1
2016-12-03 03:06:00,1
2016-12-03 03:08:00,1
2016-12-03 03:09:00,1
2016-12-03 03:12:00,1
2016-12-03 03:15:00,1
2016-12-03 03:17:00,1
2016-12-03 03:20:00,1
2016-12-03 03:22:00,1
2016-12-03 03:26:00,1
2016-12-03 03:31:00,1
2016-12-03 03:34:00,1
2016-12-03 03:36:00,1
2016-12-03 03:40:00,1
2016-12-03 03:43:00,1
2016-12-03 03:45:00,1
2016-12-03 03:48:00,1
2016-12-03 03:50:00,1
2016-12-03 03:58:00,1
2016-12-03 04:00:00,1
2016-12-03 04:09:00,1
2016-12-03 04:12:00,1
2016-12-03 04:15:00,1
2016-12-03 04:19:00,1
2016-12-03 04:22:00,1
2016-12-03 04:30:00,2
2016-12-03 04:32:00,1
2016-12-03 04:35:00,1
2016-12-03 04:39:00,1
2016-12-03 04:40:00,1
2016-12-03 04:41:00,1
2016-12-03 05:00:00,1
2016-12-03 05:01:00,1
2016-12-03 05:02:00,1
2016-12-03 05:04:00,1
2016-12-03 05:06:00,1
2016-12-03 05:07:00,1
2016-12-03 05:16:00,1
2016-12-03 05:19:00,1
2016-12-03 05:20:00,1
2016-12-03 05:23:00,1
2016-12-03 05:24:00,1
2016-12-03 05:27:00,1
2016-12-03 05:29:00,1
2016-12-03 05:33:00,1
2016-12-03 05:37:00,1
2016-12-03 05:41:00,1
2016-12-03 05:42:00,1
2016-12-03 05:45:00,1
