101,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-30 00:00:00,1
2016-12-30 00:01:00,1
2016-12-30 00:05:00,1
2016-12-30 00:06:00,1
2016-12-30 00:12:00,1
2016-12-30 00:15:00,1
2016-12-30 00:19:00,1
2016-12-30 00:20:00,1
2016-12-30 00:23:00,1
2016-12-30 00:24:00,1
2016-12-30 00:25:00,1
2016-12-30 00:26:00,1
2016-12-30 00:27:00,1
2016-12-30 00:29:00,1
2016-12-30 00:31:00,1
2016-12-30 00:33:00,1
2016-12-30 00:40:00,1
2016-12-30 00:43:00,1
2016-12-30 00:47:00,1
2016-12-30 00:54:00,1
2016-12-30 01:05:00,1
2016-12-30 01:11:00,1
2016-12-30 01:14:00,1
2016-12-30 01:24:00,1
2016-12-30 01:25:00,1
2016-12-30 01:27:00,1
2016-12-30 01:30:00,1
2016-12-30 01:38:00,1
2016-12-30 01:39:00,1
2016-12-30 01:42:00,1
2016-12-30 01:45:00,1
2016-12-30 01:47:00,1
2016-12-30 01:50:00,1
2016-12-30 01:51:00,1
2016-12-30 01:55:00,1
2016-12-30 02:10:00,1
2016-12-30 02:12:00,1
2016-12-30 02:15:00,1
2016-12-30 02:16:00,1
2016-12-30 02:25:00,1
2016-12-30 02:36:00,1
2016-12-30 02:37:00,1
2016-12-30 02:38:00,1
2016-12-30 02:39:00,1
2016-12-30 02:40:00,1
2016-12-30 02:43:00,1
2016-12-30 02:45:00,1
2016-12-30 02:46:00,1
2016-12-30 02:47:00,1
2016-12-30 02:48:00,1
2016-12-30 02:50:00,1
2016-12-30 02:51:00,1
2016-12-30 02:52:00,1
2016-12-30 03:01:00,1
2016-12-30 03:09:00,1
2016-12-30 03:13:00,1
2016-12-30 03:17:00,1
2016-12-30 03:23:00,1
2016-12-30 03:24:00,1
2016-12-30 03:26:00,1
2016-12-30 03:35:00,1
2016-12-30 03:36:00,1
2016-12-30 03:38:00,1
2016-12-30 03:40:00,1
2016-12-30 03:43:00,1
2016-12-30 03:44:00,1
2016-12-30 03:45:00,1
2016-12-30 03:47:00,1
2016-12-30 03:48:00,1
2016-12-30 03:56:00,1
2016-12-30 03:58:00,1
2016-12-30 03:59:00,1
2016-12-30 04:01:00,1
2016-12-30 04:02:00,1
2016-12-30 04:03:00,1
2016-12-30 04:04:00,1
2016-12-30 04:11:00,1
2016-12-30 04:12:00,1
2016-12-30 04:13:00,1
2016-12-30 04:15:00,1
2016-12-30 04:16:00,1
2016-12-30 04:27:00,1
2016-12-30 04:29:00,1
2016-12-30 04:30:00,1
2016-12-30 04:40:00,1
2016-12-30 04:43:00,1
2016-12-30 04:45:00,1
2016-12-30 04:46:00,1
2016-12-30 04:48:00,1
2016-12-30 04:51:00,1
2016-12-30 04:55:00,1
2016-12-30 05:00:00,1
2016-12-30 05:03:00,1
2016-12-30 05:04:00,1
2016-12-30 05:06:00,1
2016-12-30 05:10:00,1
2016-12-30 05:16:00,1
2016-12-30 05:18:00,1
2016-12-30 05:23:00,1
2016-12-30 05:27:00,1
2016-12-30 05:31:00,1
