63,select #
2017-01-22 00:02:00,1
2017-01-22 00:03:00,1
2017-01-22 00:08:00,1
2017-01-22 00:32:00,1
2017-01-22 00:40:00,1
2017-01-22 00:54:00,2
2017-01-22 00:56:00,1
2017-01-22 01:06:00,1
2017-01-22 01:14:00,1
2017-01-22 01:19:00,1
2017-01-22 01:24:00,1
2017-01-22 01:26:00,1
2017-01-22 01:29:00,1
2017-01-22 01:38:00,1
2017-01-22 01:45:00,1
2017-01-22 01:49:00,1
2017-01-22 01:55:00,1
2017-01-22 01:56:00,1
2017-01-22 02:05:00,1
2017-01-22 02:10:00,1
2017-01-22 02:20:00,1
2017-01-22 02:21:00,1
2017-01-22 02:25:00,1
2017-01-22 02:27:00,1
2017-01-22 02:36:00,1
2017-01-22 02:37:00,1
2017-01-22 02:42:00,1
2017-01-22 02:43:00,1
2017-01-22 02:53:00,1
2017-01-22 02:58:00,1
2017-01-22 03:00:00,1
2017-01-22 03:08:00,1
2017-01-22 03:09:00,1
2017-01-22 03:18:00,1
2017-01-22 03:22:00,1
2017-01-22 03:24:00,1
2017-01-22 03:39:00,1
2017-01-22 03:43:00,1
2017-01-22 03:55:00,1
2017-01-22 03:56:00,1
2017-01-22 03:57:00,1
2017-01-22 03:59:00,1
2017-01-22 04:00:00,1
2017-01-22 04:01:00,1
2017-01-22 04:02:00,1
2017-01-22 04:24:00,1
2017-01-22 04:26:00,1
2017-01-22 04:27:00,1
2017-01-22 04:28:00,1
2017-01-22 04:29:00,1
2017-01-22 04:31:00,1
2017-01-22 04:32:00,1
2017-01-22 04:33:00,1
2017-01-22 04:34:00,1
2017-01-22 04:36:00,1
2017-01-22 04:37:00,1
2017-01-22 05:06:00,1
2017-01-22 05:09:00,1
2017-01-22 05:15:00,2
2017-01-22 05:23:00,1
2017-01-22 05:25:00,1
