49,select #
2016-12-22 00:03:00,1
2016-12-22 00:07:00,1
2016-12-22 00:10:00,1
2016-12-22 00:15:00,1
2016-12-22 00:25:00,1
2016-12-22 00:26:00,1
2016-12-22 00:27:00,1
2016-12-22 00:28:00,1
2016-12-22 00:40:00,1
2016-12-22 00:53:00,1
2016-12-22 01:07:00,1
2016-12-22 01:23:00,1
2016-12-22 01:43:00,1
2016-12-22 01:46:00,1
2016-12-22 01:48:00,1
2016-12-22 01:57:00,1
2016-12-22 01:59:00,1
2016-12-22 02:02:00,1
2016-12-22 02:06:00,1
2016-12-22 02:07:00,1
2016-12-22 02:26:00,1
2016-12-22 02:29:00,1
2016-12-22 02:31:00,1
2016-12-22 02:34:00,1
2016-12-22 02:36:00,1
2016-12-22 02:52:00,1
2016-12-22 02:53:00,1
2016-12-22 03:01:00,1
2016-12-22 03:03:00,1
2016-12-22 03:06:00,1
2016-12-22 03:22:00,1
2016-12-22 03:25:00,1
2016-12-22 03:28:00,1
2016-12-22 03:30:00,1
2016-12-22 03:36:00,1
2016-12-22 03:39:00,1
2016-12-22 03:42:00,1
2016-12-22 03:44:00,1
2016-12-22 03:47:00,1
2016-12-22 04:05:00,1
2016-12-22 04:08:00,1
2016-12-22 04:25:00,1
2016-12-22 04:27:00,1
2016-12-22 04:30:00,1
2016-12-22 04:32:00,1
2016-12-22 04:35:00,1
2016-12-22 04:37:00,1
2016-12-22 04:38:00,1
2016-12-22 04:48:00,1
