82,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-22 00:00:00,1
2016-12-22 00:02:00,1
2016-12-22 00:06:00,1
2016-12-22 00:08:00,1
2016-12-22 00:11:00,1
2016-12-22 00:21:00,1
2016-12-22 00:24:00,1
2016-12-22 00:29:00,1
2016-12-22 00:34:00,1
2016-12-22 00:37:00,1
2016-12-22 00:43:00,1
2016-12-22 00:46:00,1
2016-12-22 00:54:00,1
2016-12-22 00:57:00,1
2016-12-22 01:01:00,1
2016-12-22 01:03:00,1
2016-12-22 01:06:00,1
2016-12-22 01:08:00,1
2016-12-22 01:09:00,1
2016-12-22 01:12:00,1
2016-12-22 01:14:00,1
2016-12-22 01:17:00,1
2016-12-22 01:18:00,1
2016-12-22 01:21:00,1
2016-12-22 01:22:00,1
2016-12-22 01:24:00,1
2016-12-22 01:27:00,1
2016-12-22 01:29:00,1
2016-12-22 01:32:00,1
2016-12-22 01:34:00,1
2016-12-22 01:37:00,1
2016-12-22 01:38:00,1
2016-12-22 01:40:00,1
2016-12-22 01:44:00,1
2016-12-22 01:47:00,1
2016-12-22 01:49:00,1
2016-12-22 01:52:00,1
2016-12-22 01:54:00,1
2016-12-22 01:55:00,1
2016-12-22 01:58:00,1
2016-12-22 02:00:00,1
2016-12-22 02:03:00,1
2016-12-22 02:04:00,1
2016-12-22 02:09:00,1
2016-12-22 02:24:00,1
2016-12-22 02:39:00,1
2016-12-22 03:02:00,1
2016-12-22 03:04:00,1
2016-12-22 03:09:00,1
2016-12-22 03:32:00,1
2016-12-22 03:34:00,1
2016-12-22 03:37:00,1
2016-12-22 03:40:00,1
2016-12-22 03:43:00,1
2016-12-22 03:45:00,1
2016-12-22 03:48:00,1
2016-12-22 03:49:00,1
2016-12-22 03:50:00,1
2016-12-22 03:52:00,1
2016-12-22 03:53:00,1
2016-12-22 03:54:00,1
2016-12-22 03:56:00,1
2016-12-22 03:59:00,1
2016-12-22 04:01:00,1
2016-12-22 04:04:00,1
2016-12-22 04:09:00,1
2016-12-22 04:10:00,1
2016-12-22 04:12:00,1
2016-12-22 04:15:00,1
2016-12-22 04:17:00,1
2016-12-22 04:20:00,1
2016-12-22 04:23:00,1
2016-12-22 04:40:00,1
2016-12-22 04:43:00,1
2016-12-22 04:45:00,1
2016-12-22 04:50:00,1
2016-12-22 04:53:00,1
2016-12-22 04:54:00,1
2016-12-22 04:56:00,1
2016-12-22 04:59:00,1
2016-12-22 05:02:00,1
2016-12-22 05:03:00,1
