113,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-22 00:01:00,1
2016-12-22 00:05:00,1
2016-12-22 00:11:00,1
2016-12-22 00:13:00,1
2016-12-22 00:14:00,1
2016-12-22 00:16:00,1
2016-12-22 00:17:00,1
2016-12-22 00:19:00,1
2016-12-22 00:20:00,1
2016-12-22 00:22:00,1
2016-12-22 00:31:00,1
2016-12-22 00:32:00,1
2016-12-22 00:33:00,1
2016-12-22 00:36:00,1
2016-12-22 00:38:00,1
2016-12-22 00:39:00,1
2016-12-22 00:42:00,1
2016-12-22 00:44:00,1
2016-12-22 00:47:00,1
2016-12-22 00:48:00,1
2016-12-22 00:49:00,1
2016-12-22 00:51:00,1
2016-12-22 00:52:00,1
2016-12-22 00:56:00,1
2016-12-22 00:58:00,1
2016-12-22 01:02:00,1
2016-12-22 01:05:00,1
2016-12-22 01:11:00,1
2016-12-22 01:13:00,1
2016-12-22 01:16:00,1
2016-12-22 01:19:00,1
2016-12-22 01:25:00,1
2016-12-22 01:28:00,1
2016-12-22 01:31:00,1
2016-12-22 01:33:00,1
2016-12-22 01:36:00,1
2016-12-22 01:39:00,1
2016-12-22 01:42:00,1
2016-12-22 01:51:00,1
2016-12-22 02:08:00,1
2016-12-22 02:10:00,1
2016-12-22 02:11:00,1
2016-12-22 02:13:00,1
2016-12-22 02:14:00,1
2016-12-22 02:15:00,1
2016-12-22 02:17:00,1
2016-12-22 02:18:00,1
2016-12-22 02:19:00,1
2016-12-22 02:20:00,1
2016-12-22 02:21:00,1
2016-12-22 02:23:00,1
2016-12-22 02:25:00,1
2016-12-22 02:28:00,1
2016-12-22 02:30:00,1
2016-12-22 02:33:00,1
2016-12-22 02:35:00,1
2016-12-22 02:37:00,1
2016-12-22 02:40:00,1
2016-12-22 02:41:00,1
2016-12-22 02:42:00,1
2016-12-22 02:43:00,1
2016-12-22 02:45:00,1
2016-12-22 02:46:00,1
2016-12-22 02:47:00,1
2016-12-22 02:48:00,1
2016-12-22 02:50:00,1
2016-12-22 02:51:00,1
2016-12-22 02:54:00,1
2016-12-22 02:56:00,1
2016-12-22 02:57:00,1
2016-12-22 02:58:00,1
2016-12-22 02:59:00,1
2016-12-22 03:08:00,1
2016-12-22 03:10:00,1
2016-12-22 03:12:00,1
2016-12-22 03:13:00,1
2016-12-22 03:14:00,1
2016-12-22 03:15:00,1
2016-12-22 03:17:00,1
2016-12-22 03:18:00,1
2016-12-22 03:19:00,1
2016-12-22 03:20:00,1
2016-12-22 03:23:00,1
2016-12-22 03:24:00,1
2016-12-22 03:26:00,1
2016-12-22 03:29:00,1
2016-12-22 03:31:00,1
2016-12-22 03:33:00,1
2016-12-22 03:38:00,1
2016-12-22 03:55:00,1
2016-12-22 03:58:00,1
2016-12-22 04:00:00,1
2016-12-22 04:03:00,1
2016-12-22 04:06:00,1
2016-12-22 04:11:00,1
2016-12-22 04:14:00,1
2016-12-22 04:16:00,1
2016-12-22 04:19:00,1
2016-12-22 04:21:00,1
2016-12-22 04:22:00,1
2016-12-22 04:26:00,1
2016-12-22 04:28:00,1
2016-12-22 04:31:00,1
2016-12-22 04:33:00,1
2016-12-22 04:36:00,1
2016-12-22 04:39:00,1
2016-12-22 04:42:00,1
2016-12-22 04:44:00,1
2016-12-22 04:47:00,1
2016-12-22 04:49:00,1
2016-12-22 04:52:00,1
2016-12-22 04:55:00,1
2016-12-22 04:58:00,1
