52,select #
2016-12-03 00:12:00,1
2016-12-03 00:22:00,1
2016-12-03 00:28:00,1
2016-12-03 00:32:00,1
2016-12-03 00:34:00,1
2016-12-03 00:38:00,1
2016-12-03 01:09:00,1
2016-12-03 01:10:00,1
2016-12-03 01:20:00,1
2016-12-03 01:21:00,1
2016-12-03 01:23:00,1
2016-12-03 01:36:00,1
2016-12-03 01:38:00,1
2016-12-03 01:44:00,1
2016-12-03 01:45:00,1
2016-12-03 01:48:00,1
2016-12-03 01:50:00,1
2016-12-03 01:51:00,1
2016-12-03 01:52:00,1
2016-12-03 01:58:00,1
2016-12-03 02:00:00,1
2016-12-03 02:02:00,1
2016-12-03 02:04:00,1
2016-12-03 02:07:00,1
2016-12-03 02:20:00,1
2016-12-03 02:40:00,1
2016-12-03 02:42:00,1
2016-12-03 02:45:00,1
2016-12-03 03:10:00,1
2016-12-03 03:13:00,1
2016-12-03 03:15:00,1
2016-12-03 03:26:00,1
2016-12-03 03:28:00,1
2016-12-03 03:31:00,1
2016-12-03 03:32:00,1
2016-12-03 03:40:00,1
2016-12-03 03:43:00,1
2016-12-03 03:45:00,1
2016-12-03 03:47:00,1
2016-12-03 03:49:00,1
2016-12-03 04:06:00,1
2016-12-03 04:09:00,1
2016-12-03 04:12:00,1
2016-12-03 04:14:00,1
2016-12-03 04:17:00,1
2016-12-03 04:19:00,1
2016-12-03 04:28:00,1
2016-12-03 04:33:00,1
2016-12-03 04:40:00,1
2016-12-03 04:41:00,1
2016-12-03 05:08:00,1
2016-12-03 05:13:00,1
