58,select #
2016-12-11 00:00:00,1
2016-12-11 00:13:00,1
2016-12-11 00:26:00,1
2016-12-11 00:29:00,1
2016-12-11 00:31:00,1
2016-12-11 00:33:00,1
2016-12-11 00:35:00,1
2016-12-11 00:38:00,1
2016-12-11 00:40:00,1
2016-12-11 00:41:00,1
2016-12-11 00:43:00,1
2016-12-11 00:46:00,1
2016-12-11 00:47:00,1
2016-12-11 00:52:00,1
2016-12-11 00:55:00,1
2016-12-11 01:06:00,1
2016-12-11 01:21:00,1
2016-12-11 01:32:00,1
2016-12-11 01:35:00,1
2016-12-11 01:37:00,1
2016-12-11 02:12:00,1
2016-12-11 02:14:00,1
2016-12-11 02:17:00,1
2016-12-11 02:19:00,1
2016-12-11 02:22:00,1
2016-12-11 02:40:00,1
2016-12-11 02:43:00,1
2016-12-11 02:45:00,1
2016-12-11 02:48:00,1
2016-12-11 02:50:00,1
2016-12-11 02:53:00,1
2016-12-11 02:54:00,1
2016-12-11 02:56:00,1
2016-12-11 02:59:00,1
2016-12-11 03:40:00,2
2016-12-11 04:09:00,1
2016-12-11 04:11:00,1
2016-12-11 04:14:00,1
2016-12-11 04:16:00,1
2016-12-11 04:19:00,1
2016-12-11 04:21:00,1
2016-12-11 04:38:00,1
2016-12-11 04:40:00,1
2016-12-11 04:42:00,1
2016-12-11 04:45:00,1
2016-12-11 04:54:00,1
2016-12-11 04:56:00,1
2016-12-11 04:57:00,1
2016-12-11 04:58:00,1
2016-12-11 04:59:00,1
2016-12-11 05:01:00,1
2016-12-11 05:03:00,1
2016-12-11 05:07:00,1
2016-12-11 05:10:00,1
2016-12-11 05:12:00,1
2016-12-11 05:16:00,1
2016-12-11 05:20:00,1
