54,select #
2016-12-29 00:20:00,1
2016-12-29 00:21:00,1
2016-12-29 00:22:00,1
2016-12-29 00:27:00,1
2016-12-29 00:33:00,1
2016-12-29 00:36:00,1
2016-12-29 00:38:00,1
2016-12-29 00:55:00,1
2016-12-29 00:58:00,1
2016-12-29 01:00:00,1
2016-12-29 01:03:00,1
2016-12-29 01:05:00,1
2016-12-29 01:06:00,1
2016-12-29 01:08:00,1
2016-12-29 01:25:00,1
2016-12-29 01:37:00,1
2016-12-29 01:44:00,1
2016-12-29 01:49:00,1
2016-12-29 01:51:00,1
2016-12-29 01:58:00,1
2016-12-29 02:05:00,1
2016-12-29 02:22:00,1
2016-12-29 02:24:00,1
2016-12-29 02:38:00,1
2016-12-29 02:39:00,1
2016-12-29 02:41:00,1
2016-12-29 02:44:00,1
2016-12-29 02:47:00,1
2016-12-29 02:48:00,1
2016-12-29 02:51:00,1
2016-12-29 02:57:00,1
2016-12-29 02:59:00,1
2016-12-29 03:00:00,1
2016-12-29 03:15:00,1
2016-12-29 03:16:00,1
2016-12-29 03:17:00,1
2016-12-29 03:18:00,1
2016-12-29 03:21:00,1
2016-12-29 03:29:00,1
2016-12-29 03:30:00,1
2016-12-29 03:32:00,1
2016-12-29 03:41:00,1
2016-12-29 03:42:00,1
2016-12-29 03:54:00,1
2016-12-29 03:56:00,1
2016-12-29 03:57:00,1
2016-12-29 03:58:00,1
2016-12-29 04:21:00,1
2016-12-29 04:30:00,1
2016-12-29 04:34:00,1
2016-12-29 04:40:00,1
2016-12-29 04:42:00,1
2016-12-29 04:46:00,1
2016-12-29 04:52:00,1
