121,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-21 00:03:00,1
2016-12-21 00:05:00,1
2016-12-21 00:06:00,1
2016-12-21 00:14:00,1
2016-12-21 00:16:00,1
2016-12-21 00:19:00,1
2016-12-21 00:20:00,1
2016-12-21 00:24:00,1
2016-12-21 00:26:00,1
2016-12-21 00:28:00,1
2016-12-21 00:29:00,1
2016-12-21 00:33:00,1
2016-12-21 00:37:00,1
2016-12-21 00:39:00,1
2016-12-21 00:41:00,1
2016-12-21 00:43:00,1
2016-12-21 00:44:00,1
2016-12-21 00:46:00,1
2016-12-21 00:47:00,1
2016-12-21 00:55:00,1
2016-12-21 00:58:00,1
2016-12-21 01:01:00,1
2016-12-21 01:05:00,1
2016-12-21 01:09:00,1
2016-12-21 01:13:00,1
2016-12-21 01:15:00,1
2016-12-21 01:16:00,1
2016-12-21 01:17:00,1
2016-12-21 01:19:00,1
2016-12-21 01:20:00,1
2016-12-21 01:21:00,1
2016-12-21 01:23:00,1
2016-12-21 01:25:00,1
2016-12-21 01:29:00,1
2016-12-21 01:35:00,1
2016-12-21 01:36:00,1
2016-12-21 01:38:00,1
2016-12-21 01:40:00,1
2016-12-21 01:41:00,1
2016-12-21 01:42:00,1
2016-12-21 01:44:00,1
2016-12-21 01:46:00,1
2016-12-21 01:48:00,1
2016-12-21 01:49:00,1
2016-12-21 01:50:00,1
2016-12-21 01:52:00,1
2016-12-21 01:53:00,1
2016-12-21 01:55:00,1
2016-12-21 01:56:00,1
2016-12-21 01:59:00,1
2016-12-21 02:06:00,1
2016-12-21 02:08:00,1
2016-12-21 02:09:00,1
2016-12-21 02:10:00,1
2016-12-21 02:11:00,1
2016-12-21 02:25:00,1
2016-12-21 02:27:00,1
2016-12-21 02:29:00,1
2016-12-21 02:30:00,1
2016-12-21 02:31:00,1
2016-12-21 02:32:00,1
2016-12-21 02:34:00,1
2016-12-21 02:35:00,1
2016-12-21 02:36:00,1
2016-12-21 02:37:00,1
2016-12-21 02:40:00,1
2016-12-21 02:57:00,1
2016-12-21 03:00:00,1
2016-12-21 03:02:00,1
2016-12-21 03:05:00,1
2016-12-21 03:07:00,1
2016-12-21 03:08:00,1
2016-12-21 03:11:00,1
2016-12-21 03:26:00,1
2016-12-21 03:27:00,1
2016-12-21 03:28:00,1
2016-12-21 03:30:00,1
2016-12-21 03:31:00,1
2016-12-21 03:32:00,1
2016-12-21 03:34:00,1
2016-12-21 03:35:00,1
2016-12-21 03:36:00,1
2016-12-21 03:37:00,1
2016-12-21 03:40:00,1
2016-12-21 03:41:00,1
2016-12-21 03:44:00,1
2016-12-21 03:45:00,1
2016-12-21 03:47:00,1
2016-12-21 03:48:00,1
2016-12-21 03:49:00,1
2016-12-21 03:50:00,1
2016-12-21 03:52:00,1
2016-12-21 03:53:00,1
2016-12-21 03:54:00,1
2016-12-21 03:55:00,1
2016-12-21 04:11:00,1
2016-12-21 04:13:00,1
2016-12-21 04:14:00,1
2016-12-21 04:15:00,1
2016-12-21 04:16:00,1
2016-12-21 04:18:00,1
2016-12-21 04:19:00,1
2016-12-21 04:20:00,1
2016-12-21 04:21:00,1
2016-12-21 04:23:00,1
2016-12-21 04:25:00,1
2016-12-21 04:55:00,1
2016-12-21 04:56:00,1
2016-12-21 04:57:00,1
2016-12-21 04:59:00,1
2016-12-21 05:04:00,1
2016-12-21 05:08:00,1
2016-12-21 05:13:00,1
2016-12-21 05:15:00,1
2016-12-21 05:16:00,1
2016-12-21 05:17:00,1
2016-12-21 05:22:00,1
2016-12-21 05:24:00,1
2016-12-21 05:25:00,1
2016-12-21 05:27:00,1
2016-12-21 05:30:00,1
