95,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-16 00:03:00,1
2017-01-16 00:04:00,1
2017-01-16 00:07:00,1
2017-01-16 00:09:00,1
2017-01-16 00:10:00,1
2017-01-16 00:11:00,1
2017-01-16 00:18:00,1
2017-01-16 00:22:00,1
2017-01-16 00:24:00,1
2017-01-16 00:27:00,1
2017-01-16 00:30:00,1
2017-01-16 00:32:00,1
2017-01-16 00:34:00,1
2017-01-16 00:35:00,1
2017-01-16 00:38:00,1
2017-01-16 00:54:00,1
2017-01-16 01:03:00,1
2017-01-16 01:05:00,1
2017-01-16 01:06:00,1
2017-01-16 01:07:00,1
2017-01-16 01:08:00,1
2017-01-16 01:09:00,1
2017-01-16 01:12:00,1
2017-01-16 01:14:00,1
2017-01-16 01:17:00,1
2017-01-16 01:19:00,1
2017-01-16 01:22:00,1
2017-01-16 01:23:00,1
2017-01-16 01:24:00,1
2017-01-16 01:25:00,1
2017-01-16 01:27:00,1
2017-01-16 01:28:00,1
2017-01-16 01:29:00,1
2017-01-16 01:30:00,1
2017-01-16 01:32:00,1
2017-01-16 01:34:00,1
2017-01-16 01:37:00,1
2017-01-16 01:42:00,1
2017-01-16 01:44:00,1
2017-01-16 01:47:00,1
2017-01-16 01:49:00,1
2017-01-16 01:50:00,1
2017-01-16 01:52:00,1
2017-01-16 01:53:00,1
2017-01-16 01:59:00,1
2017-01-16 02:02:00,1
2017-01-16 02:04:00,1
2017-01-16 02:07:00,1
2017-01-16 02:10:00,1
2017-01-16 02:11:00,1
2017-01-16 02:13:00,1
2017-01-16 02:14:00,1
2017-01-16 02:16:00,1
2017-01-16 02:18:00,1
2017-01-16 02:19:00,1
2017-01-16 02:20:00,1
2017-01-16 02:21:00,1
2017-01-16 02:23:00,1
2017-01-16 02:53:00,1
2017-01-16 02:58:00,1
2017-01-16 03:08:00,1
2017-01-16 03:25:00,1
2017-01-16 03:28:00,1
2017-01-16 03:30:00,1
2017-01-16 03:33:00,1
2017-01-16 03:35:00,1
2017-01-16 03:38:00,1
2017-01-16 03:39:00,1
2017-01-16 03:40:00,1
2017-01-16 03:43:00,1
2017-01-16 03:45:00,1
2017-01-16 03:48:00,1
2017-01-16 03:50:00,1
2017-01-16 03:53:00,1
2017-01-16 03:54:00,1
2017-01-16 03:55:00,1
2017-01-16 03:57:00,1
2017-01-16 04:00:00,1
2017-01-16 04:02:00,1
2017-01-16 04:05:00,1
2017-01-16 04:07:00,1
2017-01-16 04:10:00,1
2017-01-16 04:12:00,1
2017-01-16 04:14:00,1
2017-01-16 04:17:00,1
2017-01-16 04:19:00,1
2017-01-16 04:22:00,1
2017-01-16 04:24:00,1
2017-01-16 04:27:00,1
2017-01-16 04:29:00,1
2017-01-16 04:32:00,1
2017-01-16 04:34:00,1
2017-01-16 04:37:00,1
2017-01-16 04:54:00,1
2017-01-16 05:03:00,1
