41,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-22 00:02:00,1
2017-01-22 00:05:00,1
2017-01-22 00:07:00,1
2017-01-22 00:12:00,1
2017-01-22 00:17:00,1
2017-01-22 00:36:00,1
2017-01-22 00:46:00,1
2017-01-22 01:01:00,1
2017-01-22 01:09:00,1
2017-01-22 01:12:00,1
2017-01-22 01:21:00,1
2017-01-22 01:29:00,1
2017-01-22 01:32:00,1
2017-01-22 01:37:00,1
2017-01-22 02:06:00,1
2017-01-22 02:09:00,1
2017-01-22 02:42:00,1
2017-01-22 02:45:00,1
2017-01-22 02:54:00,1
2017-01-22 03:11:00,1
2017-01-22 03:15:00,1
2017-01-22 03:21:00,1
2017-01-22 03:37:00,1
2017-01-22 03:40:00,1
2017-01-22 03:45:00,1
2017-01-22 03:58:00,1
2017-01-22 04:09:00,1
2017-01-22 04:19:00,1
2017-01-22 04:37:00,1
2017-01-22 04:48:00,1
2017-01-22 04:57:00,1
2017-01-22 05:14:00,1
2017-01-22 05:17:00,1
2017-01-22 05:30:00,1
2017-01-22 05:54:00,1
2017-01-22 05:57:00,1
2017-01-22 05:58:00,1
2017-01-22 05:59:00,1
2017-01-22 06:00:00,1
2017-01-22 06:09:00,1
2017-01-22 06:10:00,1
