99,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-07 00:00:00,1
2016-12-07 00:05:00,1
2016-12-07 00:06:00,1
2016-12-07 00:07:00,1
2016-12-07 00:09:00,1
2016-12-07 00:10:00,1
2016-12-07 00:13:00,1
2016-12-07 00:15:00,1
2016-12-07 00:23:00,1
2016-12-07 00:24:00,1
2016-12-07 00:25:00,1
2016-12-07 00:34:00,1
2016-12-07 00:35:00,1
2016-12-07 00:36:00,1
2016-12-07 00:43:00,1
2016-12-07 00:47:00,1
2016-12-07 00:49:00,1
2016-12-07 00:52:00,2
2016-12-07 00:59:00,1
2016-12-07 01:08:00,1
2016-12-07 01:17:00,1
2016-12-07 01:18:00,1
2016-12-07 01:23:00,1
2016-12-07 01:25:00,1
2016-12-07 01:27:00,1
2016-12-07 01:31:00,1
2016-12-07 01:36:00,1
2016-12-07 01:38:00,1
2016-12-07 01:39:00,1
2016-12-07 01:45:00,1
2016-12-07 01:46:00,1
2016-12-07 01:50:00,1
2016-12-07 02:02:00,1
2016-12-07 02:22:00,1
2016-12-07 02:23:00,1
2016-12-07 02:34:00,1
2016-12-07 02:35:00,1
2016-12-07 02:36:00,1
2016-12-07 02:46:00,1
2016-12-07 02:48:00,1
2016-12-07 02:49:00,1
2016-12-07 02:54:00,1
2016-12-07 02:57:00,1
2016-12-07 02:59:00,1
2016-12-07 03:03:00,1
2016-12-07 03:04:00,1
2016-12-07 03:10:00,1
2016-12-07 03:13:00,1
2016-12-07 03:14:00,1
2016-12-07 03:20:00,1
2016-12-07 03:21:00,1
2016-12-07 03:26:00,1
2016-12-07 03:32:00,1
2016-12-07 03:33:00,1
2016-12-07 03:34:00,1
2016-12-07 03:40:00,1
2016-12-07 03:44:00,1
2016-12-07 03:50:00,1
2016-12-07 03:51:00,1
2016-12-07 03:52:00,1
2016-12-07 03:53:00,1
2016-12-07 03:56:00,1
2016-12-07 03:58:00,1
2016-12-07 04:05:00,1
2016-12-07 04:07:00,1
2016-12-07 04:10:00,1
2016-12-07 04:16:00,1
2016-12-07 04:18:00,1
2016-12-07 04:23:00,1
2016-12-07 04:24:00,1
2016-12-07 04:29:00,1
2016-12-07 04:31:00,1
2016-12-07 04:36:00,1
2016-12-07 04:38:00,1
2016-12-07 04:39:00,1
2016-12-07 04:42:00,1
2016-12-07 04:44:00,1
2016-12-07 04:51:00,1
2016-12-07 04:52:00,1
2016-12-07 04:53:00,1
2016-12-07 04:57:00,1
2016-12-07 05:00:00,1
2016-12-07 05:02:00,1
2016-12-07 05:04:00,1
2016-12-07 05:07:00,1
2016-12-07 05:10:00,1
2016-12-07 05:12:00,1
2016-12-07 05:16:00,1
2016-12-07 05:19:00,1
2016-12-07 05:20:00,1
2016-12-07 05:21:00,1
2016-12-07 05:22:00,1
2016-12-07 05:24:00,1
2016-12-07 05:25:00,1
2016-12-07 05:26:00,1
2016-12-07 05:27:00,1
2016-12-07 05:28:00,1
2016-12-07 05:29:00,1
